	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Ircinia_fasciculata	0.1191	0.0675	0.1449	0.1326		0.1413	0.0769	0.1102	0.1979	0.1200	0.1370	0.1254	0.1173			0.1117				0.0769	0.1188		0.1141		0.1305		0.0667		0.1037				0.1178	0.1835		0.0916		0.1739	0.0714	0.1230	0.0958	0.0987		0.1170		0.0968	0.0987	0.1182	0.1043	0.1274			0.1351	0.0670	0.1056		0.1127		0.1297		0.1053			0.1084	0.1657					0.0928		0.0984	0.1599		0.1088		0.0909						0.1381			0.1411	0.1392		0.1023			0.1104	0.1214	0.1005	0.1324	0.1216	0.1385		0.0323			0.1313		0.0273	0.0870			0.0610	0.0248			0.1375	0.1403	0.2091	0.0920	0.1706	0.1746	0.0791		0.1563				0.0884	0.1243		0.1343	0.1287
Drosophila_melanogaster	0.1190	0.0633	0.1383	0.1324	0.0977	0.1017	0.1142		0.1746	0.1182	0.1198	0.1356	0.1231	0.1040	0.1351	0.1490	0.1250	0.1425	0.1104	0.0690	0.0671	0.1502	0.1231	0.1170	0.1254	0.1232	0.0875	0.1075	0.0963	0.0833	0.1667	0.1142	0.1290	0.1555	0.1246	0.1202	0.1319	0.1641	0.0857	0.1047	0.0958	0.1298	0.1174	0.1319	0.1734	0.1303	0.1118	0.1145	0.1144	0.1194	0.1209	0.1302	0.1371	0.0777	0.1124	0.1093	0.0873	0.1375	0.1167	0.1041	0.1434	0.1151	0.1187	0.0980	0.1538	0.1673	0.1206	0.0978	0.1075	0.0957	0.0514	0.0992	0.1543	0.1050	0.1450	0.1152	0.0881	0.1178	0.0806	0.1174	0.0964	0.1262	0.1435	0.1157	0.1098	0.1481	0.1582	0.1068	0.1429	0.0822	0.1084	0.1104	0.1061	0.1333	0.1423	0.1059	0.1263	0.1429	0.0333	0.1100	0.1751	0.1400	0.1208	0.0273	0.0960	0.0901	0.1297	0.0634	0.0528	0.1012	0.1479	0.1232	0.1209	0.2028	0.1096	0.1835	0.1811	0.0935	0.1017	0.1609	0.1021	0.1179	0.0951	0.1021	0.1163	0.1008	0.1351	0.1323
Oscarella_carmela	0.1233	0.0591	0.1406	0.1408	0.1071	0.1074	0.1280	0.1318	0.1947	0.1150	0.1235	0.1220	0.1231	0.1254	0.1316	0.1449	0.1153	0.1521	0.0969	0.0684	0.0574	0.1357	0.1347	0.1283	0.1205	0.1111	0.0813	0.1063	0.0963	0.0913	0.1499	0.1063	0.1384	0.1576	0.1176	0.1212	0.1286	0.1606	0.0857	0.1203	0.0958	0.1642	0.1003	0.1439	0.1810	0.1268	0.0990	0.1075	0.1173	0.1194	0.1183	0.1267	0.1515	0.0882	0.1111	0.0820	0.1275	0.1475	0.1362	0.1153	0.1678	0.1401	0.1352	0.1133	0.1716	0.1345	0.1096	0.1527	0.1064	0.0938	0.0421	0.0984	0.1599	0.0994	0.1481	0.1152	0.1051	0.1333	0.0812	0.1273	0.1145	0.1279	0.1416	0.1212	0.1196	0.1053	0.1392	0.1214	0.1307	0.0748	0.1532	0.1104	0.1240	0.1394	0.1303	0.1137	0.1474	0.1517	0.0333	0.1199	0.1853	0.1387	0.1120	0.0383	0.0880	0.1133	0.1460	0.0659	0.0444	0.0992	0.1450	0.1318	0.1427	0.2226	0.1184	0.1560	0.1936	0.0791	0.0955	0.1469	0.1073	0.1313	0.1095	0.1047	0.1319	0.1130	0.1379	0.1245
Lobatolampea_tetragona	0.1092				0.1111		0.0667				0.0938							0.0897										0.0792	0.1899			0.1315			0.1099												0.0641													0.1100	0.1346													0.1319			0.1085								0.1318																				0.1230													0.0642		0.1316					0.0926	0.1120		
Pseudospongosorites_suberitoides	0.1255			0.1420					0.1818		0.1616	0.1279	0.1260	0.1046				0.1667		0.0690		0.1391	0.1176	0.1519			0.0802		0.1037			0.1075	0.1332	0.1682		0.0921	0.1410	0.1724	0.0714	0.1034	0.0898	0.0777				0.1373			0.0995	0.1565			0.1269		0.1061	0.0994									0.1718	0.1304		0.1409	0.0957	0.1095	0.0228	0.0905	0.1653	0.1040		0.1152	0.1034	0.1566			0.1065		0.1538				0.1579	0.1217	0.1206	0.1167	0.1737	0.1039	0.1525	0.1368					0.0215		0.1739	0.1691	0.1111	0.0328	0.0960	0.1049						0.1347		0.2056	0.1064		0.2000	0.0719	0.0787	0.1235	0.1338		0.0859			0.1319	0.1357	
Crella_elegans	0.1206	0.0536					0.1162		0.1818	0.1182	0.1222	0.1186								0.0690		0.1638	0.1364	0.1319		0.1163		0.1047	0.0778	0.0887		0.0994	0.1346	0.1432		0.0919	0.1224	0.1581	0.0763	0.1071	0.1092	0.0673		0.1439				0.0929	0.1154		0.1121	0.1496	0.1077				0.1319		0.1387				0.1408	0.1518		0.1306		0.1207		0.1090	0.0409	0.0984	0.1599		0.1378					0.1225	0.0970	0.1322	0.1458			0.1313	0.1226	0.1295		0.0865	0.1676	0.0808		0.1051	0.1250	0.1294		0.1444	0.0460			0.1469	0.1262	0.0219	0.0909		0.1237	0.0581	0.0349				0.1330	0.2079		0.1376	0.1831		0.1073			0.1034	0.1067		0.0936	0.1544	0.1461	
Capitella_teleta	0.1220	0.0633	0.1414	0.1347	0.1151	0.1175	0.1180	0.1274	0.1780	0.1346	0.1322	0.1094	0.1235	0.1004	0.1381	0.1435	0.1216	0.1425	0.1064	0.1034	0.1017	0.1717	0.1327	0.1366	0.1287	0.1069	0.0696	0.0995	0.1037	0.0900	0.0917	0.1142	0.1311	0.1555	0.1275	0.1244	0.1303	0.1691	0.0857	0.1072	0.0898	0.1455	0.1137	0.1432	0.1711	0.1268		0.1151	0.1111	0.1174	0.1239	0.1334	0.1515	0.0909	0.1173	0.0984	0.1206	0.1434	0.1297	0.1037	0.1296		0.1315	0.1176	0.1598	0.1551	0.1096	0.1564	0.1064	0.1013	0.0574	0.1063	0.1495	0.1111	0.1498	0.1152	0.1085	0.1390	0.0804	0.1128	0.1049	0.1262	0.1527	0.1214	0.1153	0.1534	0.1456	0.1034	0.1250	0.0762	0.1368		0.1071	0.1429	0.1303	0.1176	0.1305	0.1432	0.0538	0.1122	0.1927	0.1364	0.1098	0.0273	0.0952	0.1070	0.1424	0.0659	0.0497	0.0972	0.1300	0.1289	0.1250	0.2098	0.1176	0.1646		0.0935	0.1186	0.1622	0.1178	0.1097	0.1024	0.1041	0.1164	0.1094	0.1361	0.1187
Hemithris_psittacea	0.1227	0.0633	0.1357	0.1347			0.1125	0.1303	0.1571	0.1150	0.1399	0.1186	0.1231	0.0968	0.1351	0.0909	0.1273	0.1359	0.1148	0.0690	0.0576	0.1414	0.1212	0.1383	0.1064	0.1161	0.0813	0.1087	0.1037	0.0889	0.1481	0.1102	0.1374	0.1513	0.1232	0.0978	0.1234	0.1722	0.0786	0.1172	0.0778	0.1231	0.1137	0.1292	0.1289	0.1197		0.1000	0.1257	0.1239	0.1268	0.1267	0.1414	0.0813	0.1173	0.0978	0.1399	0.1393	0.1250	0.1045	0.1434	0.1253	0.1701	0.1127	0.1400	0.1333	0.1150	0.1612	0.1011		0.0514	0.1020	0.1655	0.1082	0.1498	0.1152	0.1017				0.0964	0.1229	0.1369	0.1193	0.1200	0.1656	0.1582	0.1244	0.1477		0.1368	0.0974	0.1111	0.1424	0.1373	0.1059	0.1326	0.1459	0.0323		0.1878	0.1496	0.1019	0.0383	0.0952	0.1017	0.1203	0.0659	0.0522	0.1071	0.1378	0.1318	0.1279	0.1963	0.1096	0.1544	0.1818	0.0935	0.1073	0.1609	0.1257	0.1300		0.1137	0.1161		0.1453	
Ocyropsis_sp_Florida_USA	0.1253					0.1099		0.1340							0.1436			0.1006	0.0784																							0.1618					0.0681	0.1098									0.1066					0.1351	0.1370																	0.0870					0.1520																											0.1034													0.1169			
Sycon_coactum	0.1170	0.0693	0.1385	0.1259						0.1182		0.0826	0.1200	0.1043	0.1353	0.1397	0.1220		0.0927	0.0769		0.1000	0.1466	0.1170	0.1287	0.1148	0.0833	0.0836	0.0815	0.0678	0.1456	0.1074	0.1438	0.1383		0.0954	0.1339	0.1585	0.0857	0.1073	0.0807	0.1183	0.1053	0.1232	0.1735	0.1162	0.0538	0.1108	0.1023	0.1149	0.1211	0.1282	0.1377	0.0861	0.1167	0.0924	0.1233	0.1276	0.1213	0.1087		0.1205	0.1417	0.1379	0.1834	0.1300	0.1070			0.0994	0.0459	0.0984	0.1522		0.1474	0.1152		0.1474	0.0697	0.1114	0.1020	0.1229	0.1325	0.1302	0.1129		0.1266	0.1209	0.1366	0.0752	0.1231	0.1299	0.1135	0.1176	0.1413	0.0964	0.1352	0.1551	0.0395	0.1060	0.1755	0.1296	0.1444	0.0273	0.0960	0.0857	0.1057	0.0639	0.0271	0.0916	0.1362	0.1347	0.1350	0.1930	0.1053	0.1538	0.1672	0.0758		0.1522	0.0990	0.1100	0.0841	0.0894	0.1026	0.1070	0.1302	
Nematostella_vectensis	0.1225	0.0633	0.1388	0.1408	0.1214	0.1113	0.1176		0.1623		0.1317	0.1153	0.1262	0.1250	0.1356	0.1420	0.1288	0.1413	0.1104	0.0684	0.0605	0.1991	0.1270	0.1223	0.1148	0.1327	0.0807	0.1089	0.0963	0.0850	0.1629	0.0984	0.1290	0.1471	0.1217	0.1202	0.1247	0.1569	0.0857	0.1050	0.1018	0.1343	0.1064	0.1364	0.1647	0.1373		0.1002	0.1082	0.1194	0.1243	0.1285	0.1421	0.1053	0.1236		0.1169	0.1464	0.1229		0.1329		0.1362	0.1194	0.1598	0.1562	0.0997	0.1544	0.1170	0.1051	0.0393	0.1024	0.1475	0.1199	0.1425	0.1106		0.1524	0.0804	0.1190	0.1044	0.1262	0.1378	0.1002	0.0993	0.1416	0.1772	0.0978	0.1364	0.0886	0.1402	0.1039	0.1237	0.1545	0.1345	0.1137	0.1496	0.1493	0.0333	0.1224	0.1920	0.1465	0.1367	0.0328	0.0873	0.0986	0.1582	0.0685	0.0524	0.1032	0.1382	0.1261	0.1386	0.2251	0.1147	0.1621	0.1767	0.0863	0.1186	0.1466	0.1257	0.0748	0.1079	0.1005	0.1234		0.1352	
Euplokamis_dunlapae	0.1315				0.1241			0.1219		0.1239					0.1376	0.1327		0.1333	0.0833		0.0816						0.0811			0.0622				0.1492	0.0943		0.1474								0.1841			0.1100	0.1173			0.1214							0.1172		0.1399	0.1145			0.1706							0.0853		0.1118			0.1111					0.1460	0.1369							0.0480										0.0964	0.2025	0.1488			0.1040								0.1532					0.0791										
Beroe_forskalii	0.1162				0.1044			0.1202		0.1165								0.1378	0.1171						0.1097			0.0890							0.1051							0.1530					0.0721	0.1271				0.1319						0.1103		0.1224		0.1378									0.0363							0.1564		0.1159																			0.0323	0.1029		0.1601							0.0482											0.1629								0.1379
Trichoplax_adhaerens	0.1201	0.0717	0.1426	0.1363	0.1025	0.1139	0.1151	0.1230		0.1182	0.1202	0.1168	0.1231	0.1341	0.1352	0.1449	0.1153	0.1336	0.0883	0.0598	0.0556	0.1921	0.1204	0.1596	0.1205	0.1205	0.0750		0.1037	0.0769	0.1620	0.1181	0.1332	0.1492	0.1223	0.1212	0.1170	0.1685	0.1000	0.1122	0.0958			0.1364	0.1146	0.1454		0.1133	0.0877	0.1239	0.1213	0.1257	0.1162	0.0817	0.1186	0.0824	0.1208	0.1324	0.1292	0.1059	0.1264		0.1454	0.1133	0.1775	0.1184	0.1084	0.1558	0.1070	0.0940	0.0332	0.0972	0.1355	0.1170	0.1424	0.1152	0.1054	0.1162	0.0818	0.1227	0.1221	0.1296	0.1275	0.1257	0.1210	0.1509	0.1772	0.1053	0.1080	0.0847	0.1201	0.1104	0.1161	0.1455	0.1303	0.1255	0.1389		0.0108		0.2005	0.1347	0.1016	0.0419	0.0952	0.0909	0.1388	0.0640	0.0525	0.1156	0.1296	0.1261	0.1285	0.2073	0.1053	0.1692	0.1763	0.0935	0.1073	0.1572	0.1270	0.1031	0.1105	0.0870	0.1366	0.1178	0.1429	0.1250
Bolinopsis_ashleyi	0.1090		0.1417											0.1020					0.1109		0.0651						0.0470						0.1223	0.1365					0.0707										0.1397													0.1148				0.1759	0.1043				0.0393				0.1064		0.1136				0.1098				0.1256							0.1104				0.0996	0.1515		0.0430							0.0864		0.0605				0.1326	0.1361					0.0863	0.0916	0.1412								0.1300
Cliona_varians	0.1211	0.0591	0.1351	0.1366			0.1159	0.1083	0.1885	0.1150	0.1111	0.1186	0.1186	0.1286	0.1460	0.1416	0.1288	0.1340		0.0690	0.0761	0.1515	0.1204	0.1416	0.1439	0.1007	0.0802	0.1053	0.1037	0.0998	0.1569	0.1063	0.1459	0.1681		0.0912	0.1245	0.1471	0.0714	0.1197	0.0675		0.1152	0.1232	0.1802	0.1351		0.1087	0.1299	0.1154	0.1261	0.1542	0.1364	0.0865	0.1062	0.0685	0.1143		0.1464	0.1079	0.1283		0.1349	0.1330	0.1775	0.1399	0.1005	0.1418	0.0957	0.1208	0.0453	0.0941	0.1707	0.1095	0.0980	0.1024	0.1054		0.0888			0.1236	0.1595		0.0984	0.1314	0.1571	0.1163	0.1420	0.0821	0.1265	0.1039		0.0974	0.1203	0.1294	0.1326	0.1493			0.1925	0.1481	0.1176	0.0273	0.0952	0.0967	0.0930	0.0610	0.0496			0.1358	0.1366	0.1722	0.1096	0.1346	0.1916	0.0803	0.0822	0.1474	0.1283	0.0877	0.0893	0.0877	0.1250	0.1240	0.1351	
Aiptasia_pallida	0.1232	0.0593	0.1457	0.1345	0.1147	0.1190	0.1090		0.1780		0.1399	0.1085	0.1292	0.1057	0.1368	0.1449	0.1288		0.1015	0.0690	0.0622	0.1905	0.1320	0.1223	0.1233	0.1303	0.0818	0.1083	0.1037	0.0840	0.1575	0.1024	0.1247	0.1513	0.1232	0.1223	0.1365	0.1642	0.0786	0.1138	0.0958	0.1306	0.1037	0.1340	0.1650	0.1338	0.0970	0.1075	0.1140	0.1171	0.1268	0.1302	0.1472	0.1053	0.1117	0.0924	0.1205	0.1571	0.1255	0.1088	0.1434		0.1308	0.1182	0.1585	0.1469	0.1016	0.0995	0.1064	0.1051	0.0453	0.1024	0.1553		0.1489	0.1152		0.1390	0.1009	0.1190	0.1105	0.1262	0.1369	0.1212	0.1126	0.1447	0.1709	0.1214	0.1364	0.0762	0.1297	0.1104	0.1132	0.1515	0.1655	0.1176	0.1474	0.1462	0.0430	0.1045	0.1939	0.1481	0.1211	0.0328	0.0952	0.0986	0.1551	0.0660	0.0522	0.1093	0.1265	0.1318	0.1359	0.2120	0.1096	0.1682	0.1788	0.0935	0.1130	0.1578	0.1204	0.1150	0.1077	0.1003	0.1274	0.1071	0.1397	0.1262
Chondrilla_nucula	0.1220	0.0633	0.0977		0.1076	0.1087	0.0825	0.1347		0.1239		0.1095	0.1235			0.1469	0.1124	0.1559		0.0776	0.1056	0.1767	0.1489	0.1436		0.1405	0.0755		0.1111	0.0848	0.1293		0.1340	0.1534			0.1129	0.1616	0.0929	0.1172	0.0838	0.1277	0.1241	0.1440		0.1338			0.1082	0.1400	0.1239		0.1465		0.1167	0.0929	0.1381		0.1385		0.1608		0.1286	0.1176	0.1477	0.1349	0.1096	0.1564		0.1210	0.0411		0.1527		0.0769	0.1198	0.1017				0.1073		0.1435	0.1228	0.0944		0.1519	0.1207	0.1307	0.0749	0.1263	0.1145	0.1912	0.1356	0.1633	0.1333	0.1313		0.0227		0.1020	0.1441			0.0874	0.1026	0.1141	0.0639			0.1360	0.1111		0.2054	0.0938	0.1701	0.1633	0.0791	0.1136	0.1578	0.1119	0.1060	0.1011	0.0908	0.1058		0.1302	
Sycon_ciliatum	0.1191	0.0633	0.1363	0.1366	0.0992	0.1107	0.1144		0.1872		0.1276	0.1322	0.1169	0.1280	0.1322	0.1510	0.1322		0.1015	0.0598	0.0739	0.1716	0.1309	0.1277	0.1319	0.1229	0.0813	0.0943	0.1037	0.0943	0.1588	0.1142	0.1268	0.1414	0.1188	0.1203	0.1312	0.1533	0.0786	0.1047	0.0881	0.1103	0.1040	0.1411	0.1678	0.1162	0.0895	0.1151	0.1082	0.1126	0.1209	0.1300	0.1364	0.0813	0.1167	0.0924	0.1273	0.1357	0.1255	0.1052	0.1573		0.1389	0.1281	0.1834	0.1347	0.1123	0.1527	0.1064	0.1036	0.0428	0.1024	0.1576		0.1394	0.1152	0.0983	0.1200	0.0768	0.1225	0.0990	0.1246	0.1236	0.1302	0.1174	0.1166	0.1329	0.1189	0.1314	0.0748	0.1291	0.1039	0.1068	0.1344	0.1519	0.1020	0.1347	0.1524		0.1057	0.1837	0.1313	0.1172	0.0273	0.0960	0.0899	0.1325	0.0594	0.0417	0.0996	0.1385	0.1347	0.1306	0.1923	0.1184	0.1376	0.1776		0.1073	0.1484	0.0987	0.1200	0.0841	0.0926	0.1022	0.1084	0.1278	0.1233
Beroe_ovata	0.1251				0.1152		0.1138											0.1287										0.1154							0.1264							0.0989						0.1043										0.1170		0.1008		0.1471																0.1475																					0.0430			0.1520																										0.1405
Corticium_candelabrum	0.1196	0.0471		0.1345	0.1083	0.1105			0.1657	0.1150	0.1091	0.1099	0.1310	0.1003	0.1183	0.1365	0.1424		0.1032	0.0603	0.0735		0.0891				0.0750		0.0859		0.0676	0.1287	0.1480	0.1534		0.1213		0.1774	0.0714	0.1272	0.0704		0.1172	0.1309	0.1667		0.0930	0.0992	0.1449		0.1406	0.1401	0.1405	0.0430	0.1073		0.1297		0.1628	0.1046				0.1233	0.1716		0.0820		0.1119				0.1342		0.1366	0.1127	0.1298		0.0884				0.1422			0.1397			0.1316		0.1481	0.1169	0.1356			0.1216		0.1509	0.0323	0.0917		0.1492		0.0256	0.0973	0.0994	0.1278					0.1232			0.1150			0.0935	0.0861	0.1397		0.1256	0.0824	0.0923	0.1463	0.1132		
Pleurobrachia_bachei	0.1159				0.1186	0.1133		0.1145								0.1464			0.1108		0.0762				0.1369			0.0932							0.1217												0.0931	0.1143	0.1038									0.1528		0.0880		0.1223								0.0991							0.1017		0.0818	0.1341	0.1084	0.1266		0.1167	0.1071								0.1304					0.1513		0.1179					0.1186				0.0472				0.1532										0.0932	0.1232	0.1128			0.1400
Cydippida_sp_Maryland_USA	0.1182				0.0909	0.1107	0.1226								0.1436			0.1333	0.1086		0.0647				0.1119			0.0980	0.0963	0.0759		0.1053			0.1167				0.0857		0.0455		0.1003				0.0669	0.1075	0.1257			0.1247					0.1388	0.1403		0.1209	0.1454	0.1129									0.0369			0.1111			0.1298	0.1295	0.0860	0.1359		0.1305		0.1146	0.1547					0.0957									0.0435	0.1231	0.2051	0.1475			0.1040				0.0326				0.1311					0.0935		0.1578			0.0983					0.1453
Latrunculia_apicalis	0.1195	0.0591	0.1207	0.1345	0.0902	0.1628	0.1194		0.1676	0.1239	0.1440	0.1119	0.1265	0.1288	0.1335	0.1347	0.1186			0.0769	0.0668	0.1760		0.1481	0.1307	0.1137	0.0741	0.1054	0.1037	0.0683	0.1634	0.1063	0.1353	0.1492	0.1203	0.0973		0.1573	0.0714	0.1172	0.0838	0.1047		0.1466	0.1706	0.1408	0.0686	0.1189	0.1111	0.1131	0.1121	0.1233	0.1212	0.0766	0.1117	0.0865	0.1193		0.1417	0.1071		0.1232		0.1232	0.1716	0.1143	0.1096	0.1418	0.1064	0.1013	0.0363	0.0984	0.1626	0.1170	0.1086	0.1198				0.1256	0.1000	0.1198	0.1479	0.1128	0.1034	0.1341	0.1392	0.1108	0.1307	0.0778	0.1291	0.0974	0.1240	0.1341	0.1232	0.1137	0.1368	0.1447	0.0222	0.1122	0.1667	0.1481	0.1094	0.0219	0.0880	0.1268	0.1232	0.0634			0.1418	0.1232	0.1083	0.2063	0.1140	0.1376	0.1725	0.0791	0.1011	0.1536	0.1257	0.1000	0.1004	0.0913	0.1031	0.1262	0.1411	0.1283
Daphnia_pulex	0.1203	0.0675	0.1417	0.1387	0.1147	0.1157	0.1226		0.1676	0.1182	0.1440	0.1141	0.1262	0.1193	0.1313	0.1321	0.1115	0.1314	0.1104	0.0684	0.0927	0.1572	0.1376	0.1283	0.1238	0.1316	0.0750	0.1138	0.0963	0.0911	0.1543	0.1142	0.1332	0.1429	0.1188	0.1223	0.1079	0.1544	0.0761	0.1047	0.0898	0.1418	0.1070	0.1310	0.1474	0.1338		0.1002	0.1290	0.1216	0.1150	0.1302	0.1313	0.0718	0.1067	0.0978	0.1240	0.1454	0.1250	0.1194	0.1434	0.1362	0.1188	0.1281	0.1538	0.1633	0.1096	0.1480	0.1135	0.0957	0.0423	0.1024	0.1436	0.1053	0.1262	0.1106	0.1051	0.1124	0.0726	0.1174	0.1100	0.1196		0.1196	0.1164	0.1595	0.1709	0.1224	0.1307	0.0743	0.1204	0.1039	0.1293	0.1394	0.1484	0.1137	0.1304	0.1440	0.0333	0.1173	0.1904	0.1380	0.1063	0.0437	0.1040	0.1014	0.1270	0.0659	0.0551	0.0992	0.1353	0.1261	0.1211	0.2133	0.1096	0.1402	0.1700	0.0935	0.1186	0.1516	0.1099	0.1200	0.1059	0.1036	0.1217	0.0968		0.1309
Mnemiopsis_leidyi	0.1108					0.1109	0.1236	0.1215										0.1226	0.1114	0.0631	0.1181				0.1320		0.0828	0.0983		0.0611													0.1059					0.1091				0.1319					0.1316			0.1172										0.1102				0.1191				0.1228	0.0883	0.1339				0.1134	0.1284					0.0744												0.1313							0.0452	0.1128								0.0849		0.1343			0.0942	0.0962	0.1190	0.0848		
Mertensiidae_sp_Antarctica	0.1114					0.1255	0.1316	0.1122		0.1150					0.1347						0.0909														0.1174								0.1260						0.1228			0.1319								0.1105											0.0502			0.1036						0.1277																				0.1227									0.0537											0.1390			0.0962			0.1020		
Callianira_Antarctica	0.1138							0.1189		0.1150					0.1484						0.0667							0.0699		0.0673					0.1170								0.1330				0.0742		0.1257								0.1342	0.1442			0.1515										0.0495			0.1082			0.1239	0.1345							0.1106																	0.1446			0.1040					0.0833													0.0865			0.1221		0.1394
Vallicula_sp	0.1277					0.1010		0.1236							0.1366			0.1381	0.1176								0.0774	0.0408							0.1241								0.1440		0.1662			0.0741	0.1313			0.1468						0.1313		0.1241		0.1168	0.1297							0.1242				0.1056				0.1125		0.1196		0.1380																	0.0430		0.1861	0.1254			0.1032				0.0368	0.0850			0.1508							0.1622			0.1000		0.1284			
Ocyropsis_sp_Bimini_Bahamas	0.1161				0.1101	0.1205		0.1252							0.1278			0.1362	0.1066		0.0701				0.1207			0.1000		0.0513																	0.0823	0.1039				0.1337					0.1477			0.1301										0.1189	0.0393			0.1199				0.1383		0.1094				0.1114																0.0978										0.1042			0.1493												0.1586			0.1338
Ctenophora_sp_Florida_USA	0.1176							0.0795		0.1239																																						0.0833				0.1316										0.1250												0.0753						0.1084																			0.0323														0.1333													0.1573		0.1371
Pleurobrachia_pileus	0.1194						0.1142	0.1171		0.1182					0.1411	0.1268			0.1178		0.0620				0.1358			0.0984		0.0848					0.1216													0.1081	0.1199								0.1098	0.1392		0.1134		0.1223									0.0414						0.1068	0.1254	0.0824	0.1341	0.1142	0.1262			0.1444													0.1513		0.1379	0.2081	0.1471			0.0960				0.0223	0.0992			0.1372					0.0815		0.1559			0.1081		0.1298	0.0870		
Lobata_sp_Punta_Arenas_Argentina	0.1114					0.1275		0.0789											0.1067													0.1101											0.1200				0.0732					0.0920					0.1351				0.1389													0.1240			0.1020							0.1098																																										0.0741		
Monosiga_ovata	0.1208	0.0717		0.1261	0.1053	0.1641			0.1728		0.1239	0.1186	0.1333			0.1118	0.1379	0.1099	0.0909	0.0684		0.1297				0.0884	0.0813		0.1111		0.1057	0.1142	0.1340	0.1408			0.1333		0.0929	0.1290	0.0610	0.1611	0.1137	0.0723					0.1056	0.1239	0.1124			0.0670	0.1149		0.1250	0.1450	0.1121	0.1212	0.1469			0.1084		0.1535	0.1070			0.1029			0.1511	0.1053	0.1382	0.1106	0.0824				0.1171		0.1475	0.1368				0.1123				0.1169	0.0937	0.1010	0.1549	0.1059	0.1474	0.1387	0.0330		0.1922		0.1341		0.0880		0.1210	0.0587			0.1337	0.1175		0.2079			0.2058	0.0791	0.1131	0.1268	0.1050						0.1003	
Coeloplana_astericola	0.1241				0.1173	0.0968												0.1346	0.1171								0.0882														0.0500		0.1103		0.1734		0.0952		0.1275			0.1300					0.1179	0.1509			0.1500									0.1265				0.1140			0.1079	0.1267	0.0886	0.1204		0.1401		0.1171	0.1279					0.0731											0.1949	0.1431			0.1040				0.0217											0.1611					0.1493	0.1014		
Hormathia_digitata	0.1231	0.0633	0.1408	0.1429		0.1212				0.1150	0.1188	0.1152		0.1183		0.1714	0.1154			0.0690	0.0924	0.1223				0.1161	0.0863	0.1207	0.1037	0.0699		0.0945	0.1268	0.1555		0.0973	0.1654	0.1779	0.0857	0.1197	0.0958	0.1269		0.1388	0.1377	0.1338				0.1171	0.1233		0.1513	0.1053	0.1124	0.0545	0.0949		0.1250	0.0843	0.1434		0.1467		0.1261			0.1471	0.1143			0.1024	0.1553			0.1152		0.1786			0.1074		0.1307				0.1709	0.1377	0.1061			0.1104	0.1196	0.0750		0.1176	0.1453	0.1527	0.0323		0.1913	0.1835	0.1282	0.0328	0.0952	0.0732	0.1368	0.0636	0.0343		0.1402	0.1289	0.1467	0.2254	0.1156	0.1496		0.0863	0.1243		0.1204		0.0950	0.0984			0.1486	
Mertensiidae_sp_Washington_USA	0.1262				0.1008	0.1257	0.0938								0.1460			0.1239							0.1654		0.0815																				0.0873					0.1441					0.1333	0.1301			0.1221																0.1150			0.1162				0.1196																0.1257		0.1524							0.0373				0.1371							0.1426					0.1166	0.1218		0.0345
Hormiphora_californica	0.1183				0.1116	0.1124	0.1159	0.1123							0.1411	0.1446			0.0952		0.0607				0.1040			0.1069		0.0664					0.1192												0.1050	0.1164	0.1257			0.1389					0.1218	0.1362		0.1253		0.1223	0.1250								0.0363						0.1153	0.1162	0.0907	0.1325	0.1198	0.1229		0.1139	0.1322					0.0777								0.1513		0.1205	0.2107	0.1318			0.0960				0.0381	0.0913			0.1359							0.1625			0.1109		0.1282	0.0940		0.1284
