	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Ircinia_fasciculata	0.6475	0.7342	0.5797	0.6295		0.7065	0.6325	0.6695	0.6738	0.8000	0.6301	0.6508	0.6420			0.6650				0.7521	0.7129		0.6522		0.6395		0.6593		0.6667				0.5589	0.6854		0.6191		0.6884	0.6357	0.5943	0.7246	0.6996		0.7057		0.7258	0.6447	0.6502	0.6783	0.6242			0.6162	0.5933	0.7000		0.6569		0.6820		0.6842			0.6305	0.6746					0.5597		0.5855	0.6802		0.6667		0.6566						0.6303			0.6258	0.6646		0.6818			0.6623	0.6332	0.5729	0.6393	0.7059	0.6479		0.6774			0.6599		0.5082	0.6848			0.5537	0.5099			0.6619	0.6468	0.7108	0.6667	0.7059	0.7143	0.6906		0.6460				0.5646	0.6252		0.6741	0.6618
Drosophila_melanogaster	0.6386	0.7131	0.6513	0.6303	0.6264	0.6367	0.6194		0.6984	0.7818	0.6488	0.6576	0.6246	0.6483	0.6631	0.6286	0.6486	0.6704	0.6269	0.6983	0.5463	0.7253	0.6205	0.7128	0.6531	0.6280	0.7000	0.6398	0.6815	0.5789	0.6940	0.6220	0.5793	0.6723	0.6551	0.6166	0.6332	0.6756	0.6429	0.6559	0.7365	0.6832	0.6242	0.6691	0.6476	0.6725	0.6262	0.6107	0.6305	0.6396	0.6519	0.6597	0.6599	0.5388	0.6685	0.6120	0.6471	0.6500	0.6250	0.6246	0.6993	0.6110	0.6033	0.6225	0.6272	0.5837	0.6836	0.6667	0.6559	0.5535	0.5076	0.6151	0.6364	0.6472	0.6560	0.6590	0.5932	0.6332	0.6129	0.6231	0.6777	0.6678	0.6313	0.6745	0.6183	0.6235	0.6835	0.6484	0.6571	0.6388	0.6780	0.6494	0.6446	0.5939	0.6406	0.7176	0.6505	0.6508	0.7667	0.6087	0.6675	0.6509	0.7019	0.5464	0.6480	0.6563	0.6899	0.5415	0.5172	0.6052	0.6391	0.6648	0.6671	0.6783	0.6447	0.6391	0.6719	0.7122	0.7062	0.6547	0.6099	0.6205	0.5832	0.6030	0.6337	0.6744	0.6658	0.6070
Oscarella_carmela	0.6452	0.7215	0.6627	0.6471	0.6351	0.6364	0.6644	0.6471	0.7158	0.7876	0.6296	0.6712	0.6246	0.6575	0.6618	0.6327	0.6542	0.6846	0.6608	0.7436	0.5431	0.6834	0.6632	0.6631	0.6678	0.6425	0.7063	0.6631	0.6815	0.5913	0.6757	0.6181	0.5989	0.6765	0.6502	0.6197	0.6089	0.6642	0.6571	0.6466	0.7425	0.7164	0.6221	0.7026	0.6857	0.7077	0.6343	0.6208	0.6334	0.6306	0.6598	0.6632	0.6515	0.5588	0.6833	0.6393	0.6711	0.6493	0.6340	0.6188	0.6853	0.6181	0.6438	0.6453	0.6509	0.6387	0.6872	0.6691	0.6489	0.5779	0.5057	0.6024	0.6721	0.6199	0.6494	0.6590	0.6102	0.6305	0.6045	0.6281	0.6896	0.6728	0.6416	0.6763	0.6411	0.6250	0.6646	0.6227	0.6989	0.6393	0.7147	0.6948	0.6517	0.6242	0.6444	0.6902	0.6547	0.6735	0.7111	0.6327	0.7030	0.6548	0.7012	0.5410	0.6640	0.6856	0.6698	0.5585	0.5065	0.6151	0.6675	0.6304	0.6617	0.6926	0.6491	0.6483	0.7029	0.6906	0.6629	0.6281	0.6230	0.6263	0.5657	0.6113	0.6146	0.6648	0.6552	0.5973
Lobatolampea_tetragona	0.6667				0.6481		0.7238				0.6562							0.6923										0.6535	0.7468			0.6414			0.7033												0.6441													0.6392	0.7154													0.6042			0.6667								0.6202																				0.6803													0.7156		0.6579					0.6667	0.6960		
Pseudospongosorites_suberitoides	0.6543			0.6543					0.6591		0.6061	0.6919	0.6654	0.6993				0.7436		0.7069		0.7043	0.6838	0.6582			0.6852		0.6593			0.6215	0.5941	0.6760		0.6263	0.6090	0.7126	0.6357	0.6207	0.7605	0.6990				0.7077			0.6617	0.6374			0.6701		0.6536	0.6133									0.6748	0.5978		0.6980	0.6223	0.5522	0.5297	0.5973	0.6558	0.5941		0.6313	0.6667	0.7108			0.6654		0.6356				0.6466	0.6502	0.6667	0.6333	0.7784	0.6688	0.6186	0.6737					0.7312		0.6793	0.6908	0.7374	0.5246	0.6480	0.7099						0.6332		0.6829	0.6330		0.7185	0.6906	0.6614	0.6790	0.6320		0.5703			0.7253	0.6648	
Crella_elegans	0.6475	0.7202					0.6629		0.6970	0.7909	0.5667	0.6678								0.7414		0.7232	0.6909	0.6978		0.6648		0.6347	0.6667	0.6017		0.6464	0.5929	0.6779		0.6254	0.6239	0.7070	0.6780	0.5786	0.7143	0.6923		0.6835				0.6372	0.6099		0.6696	0.6567	0.6462				0.6438		0.7143				0.6127	0.6607		0.6122		0.6724		0.5902	0.5167	0.6024	0.6531		0.6378					0.5975	0.6620	0.6379	0.6343			0.5813	0.6415	0.6691		0.6757	0.7514	0.6263		0.5837	0.6208	0.7373		0.6583	0.7356			0.6445	0.7136	0.5301	0.6446		0.7113	0.5443	0.4934				0.6482	0.7061		0.6514	0.7049		0.6949			0.6264	0.6032		0.6288	0.6950	0.6742	
Capitella_teleta	0.6416	0.6920	0.6853	0.6337	0.6221	0.6133	0.6400	0.6676	0.6859	0.7885	0.6281	0.6679	0.6296	0.6466	0.6798	0.6350	0.6385	0.6726	0.6319	0.7069	0.6610	0.7039	0.6837	0.6721	0.6531	0.6390	0.6962	0.6483	0.6815	0.6043	0.7523	0.6496	0.5814	0.6723	0.6594	0.6249	0.6197	0.6434	0.6571	0.6633	0.7305	0.6978	0.6187	0.6765	0.6676	0.7042		0.6075	0.6228	0.6321	0.6578	0.6672	0.6566	0.5502	0.6872	0.6448	0.6650	0.6326	0.6695	0.6056	0.6605		0.6542	0.6471	0.6391	0.6082	0.6711	0.6691	0.6489	0.5553	0.4834	0.5866	0.6549	0.6550	0.6594	0.6452	0.6407	0.6476	0.6180	0.6202	0.6931	0.6694	0.6372	0.6431	0.6195	0.5828	0.6582	0.6408	0.6761	0.6422	0.6778		0.6071	0.5897	0.5986	0.7020	0.6400	0.6552	0.8065	0.6378	0.6745	0.6347	0.7045	0.5355	0.6508	0.6845	0.6582	0.5488	0.5052	0.6409	0.6425	0.6504	0.6576	0.6643	0.6684	0.6615		0.7338	0.6554	0.6427	0.6387	0.6129	0.5777	0.6050	0.6102	0.6774	0.6807	0.5875
Hemithris_psittacea	0.6529	0.7131	0.6667	0.6316			0.6782	0.6398	0.7330	0.7699	0.6872	0.6780	0.6185	0.6976	0.6677	0.6818	0.6682	0.6837	0.6424	0.7069	0.5576	0.6963	0.6616	0.6862	0.6353	0.6635	0.6813	0.6524	0.6741	0.5727	0.6759	0.6220	0.6110	0.6870	0.6629	0.6453	0.6430	0.6850	0.6357	0.6409	0.7425	0.7090	0.6221	0.6914	0.6703	0.6937		0.6245	0.6491	0.6284	0.6519	0.6719	0.6717	0.5502	0.6816	0.6630	0.6514	0.6643	0.7042	0.7045	0.7168	0.6240	0.6680	0.6373	0.6800	0.6417	0.6925	0.6960	0.6596		0.5106	0.5843	0.6621	0.6404	0.6546	0.6590	0.6034				0.6548	0.6694	0.6358	0.6600	0.6000	0.5890	0.6899	0.6477	0.6818		0.7052	0.6818	0.6400	0.6303	0.6408	0.7255	0.6653	0.6499	0.7527		0.6878	0.6370	0.7057	0.5628	0.6349	0.6638	0.6424	0.5537	0.5431	0.6508	0.6341	0.6533	0.6721	0.6575	0.6623	0.6912	0.7032	0.7194	0.6271	0.6469	0.6309	0.6250		0.6145	0.6412		0.6601	
Ocyropsis_sp_Florida_USA	0.6635					0.6703		0.6569							0.7018			0.6604	0.7157																							0.7052					0.6383	0.6705									0.6721					0.6577	0.6558																	0.5978					0.6404																											0.6552													0.6396			
Sycon_coactum	0.6415	0.6797	0.6599	0.6465						0.7636		0.6612	0.6369	0.6398	0.6748	0.6397	0.6610		0.6336	0.7436		0.7429	0.6335	0.7021	0.6515	0.6531	0.6515	0.6254	0.6815	0.5617	0.6392	0.5950	0.6004	0.6675		0.6316	0.6325	0.6748	0.6714	0.6441	0.7329	0.6603	0.6754	0.7192	0.6714	0.7254	0.6882	0.6506	0.6316	0.6171	0.6332	0.6672	0.6826	0.5598	0.6833	0.5761	0.6486	0.6623	0.6904	0.6229		0.6247	0.6058	0.6749	0.6509	0.6143	0.6604			0.5685	0.5046	0.6102	0.6603		0.6526	0.6590		0.6090	0.6052	0.5942	0.6786	0.6642	0.6336	0.6600	0.6228		0.6519	0.6374	0.6894	0.6298	0.7057	0.6688	0.6306	0.5882	0.6325	0.7349	0.6524	0.6444	0.7368	0.6277	0.6713	0.6364	0.6944	0.4973	0.6560	0.6786	0.6608	0.5627	0.4535	0.6394	0.6684	0.6533	0.6520	0.6982	0.6535	0.6827	0.6979	0.6970		0.6266	0.6146	0.5850	0.5576	0.6142	0.6237	0.6528	0.6757	
Nematostella_vectensis	0.6433	0.7131	0.6740	0.6387	0.6650	0.6408	0.6488		0.7277		0.6296	0.6508	0.6369	0.6524	0.6842	0.6576	0.6441	0.6682	0.6049	0.6923	0.5465	0.6840	0.6878	0.6862	0.6489	0.6469	0.7267	0.6589	0.6667	0.5607	0.6943	0.5984	0.5899	0.6681	0.6420	0.6249	0.6286	0.6569	0.6643	0.6475	0.7246	0.7090	0.6099	0.7010	0.6792	0.7183		0.6127	0.6404	0.6464	0.6479	0.6510	0.6396	0.5598	0.6685		0.6450	0.6589	0.6568		0.6783		0.6571	0.6567	0.6450	0.6205	0.6759	0.6838	0.6223	0.5610	0.4683	0.5945	0.6530	0.6637	0.6650	0.6590		0.6493	0.6153	0.6314	0.6484	0.6678	0.6333	0.6531	0.6262	0.6018	0.6709	0.6467	0.7045	0.6455	0.7012	0.6948	0.6559	0.6273	0.6291	0.7020	0.6538	0.6560	0.7556	0.6148	0.6800	0.6279	0.7148	0.5464	0.6746	0.6676	0.6772	0.5452	0.5105	0.6091	0.6382	0.6447	0.6603	0.7056	0.6147	0.6697	0.6992	0.6906	0.6949	0.6401	0.6126	0.6168	0.5631	0.6031	0.6440		0.6709	
Euplokamis_dunlapae	0.6595				0.6345			0.6343		0.7876					0.6850	0.6549		0.6822	0.6389		0.6276						0.7095			0.6077				0.6681	0.6698		0.6579								0.6733			0.6850	0.6452			0.6857							0.7155		0.7273	0.6031			0.6353							0.5735		0.6500			0.6333					0.6569	0.6336							0.5840										0.6506	0.6886	0.6667			0.6640								0.6211					0.7122										
Beroe_forskalii	0.6502				0.6475			0.6679		0.8252								0.6800	0.6709						0.6501			0.6623							0.6565							0.7201					0.6202	0.6509				0.6788						0.6414		0.6553		0.6276									0.5529							0.7095		0.5930																			0.7204	0.6029		0.6690							0.5452											0.6412								0.6667
Trichoplax_adhaerens	0.6408	0.7384	0.6667	0.6394	0.6230	0.6259	0.6491	0.6720		0.7727	0.6394	0.6770	0.6000	0.6921	0.6525	0.6571	0.6576	0.6748	0.6402	0.7179	0.5463	0.6954	0.6440	0.6968	0.6531	0.6384	0.7312		0.6815	0.5656	0.7067	0.6142	0.6025	0.6723	0.6486	0.6259	0.6257	0.6554	0.6929	0.6633	0.6886			0.6794	0.6646	0.7234		0.6362	0.6520	0.6329	0.6391	0.6463	0.6515	0.5337	0.6610	0.5989	0.6409	0.6619	0.6500	0.6235	0.6667		0.6278	0.6305	0.6568	0.5918	0.6965	0.6594	0.6631	0.5677	0.4924	0.5911	0.6396	0.6287	0.6225	0.6544	0.5986	0.6267	0.5979	0.6003	0.6819	0.6711	0.6376	0.6811	0.6135	0.6478	0.6646	0.6593	0.6705	0.6271	0.6997	0.6623	0.6544	0.6182	0.6162	0.7255	0.6400		0.7527		0.7183	0.6414	0.7070	0.5389	0.6587	0.6402	0.6498	0.5591	0.5066	0.6382	0.6429	0.6246	0.6644	0.6436	0.6228	0.6615	0.6832	0.7050	0.6667	0.6258	0.6378	0.6392	0.5810	0.5913	0.6515	0.6674	0.6650	0.6083
Bolinopsis_ashleyi	0.6427		0.6786											0.6588					0.6408		0.5674						0.6846						0.6005	0.6852					0.6465										0.6324													0.6393				0.5741	0.6497				0.5559				0.6170		0.6477				0.6766				0.6549							0.6688				0.7171	0.6263		0.7634							0.6678		0.5732				0.6484	0.5986					0.6763	0.7176	0.6431								0.6000
Cliona_varians	0.6417	0.7173	0.6613	0.6450			0.6453	0.6634	0.6963	0.7788	0.6132	0.6610	0.6314	0.6857	0.6760	0.6340	0.6407	0.6667		0.7155	0.5467	0.6970	0.6859	0.6814	0.6616	0.6493	0.7037	0.6192	0.6889	0.5683	0.6569	0.6260	0.6047	0.6702		0.6241	0.6466	0.6838	0.6429	0.6209	0.7117		0.6485	0.6739	0.6844	0.6911		0.6491	0.6061	0.6282	0.6304	0.6482	0.6465	0.5625	0.6625	0.5479	0.6504		0.6987	0.6302	0.7168		0.6238	0.6601	0.6686	0.6049	0.6890	0.6909	0.6170	0.5849	0.5106	0.6078	0.6721	0.6143	0.6571	0.6293	0.6156		0.6178			0.6800	0.6405		0.6314	0.5985	0.6786	0.6253	0.6761	0.6274	0.6928	0.6883		0.5590	0.6266	0.7098	0.6589	0.6667			0.6868	0.6448	0.7059	0.5191	0.6508	0.6700	0.6860	0.5561	0.4935			0.6329	0.6366	0.6722	0.6623	0.6697	0.6826	0.6934	0.6712	0.6234	0.6440	0.6228	0.5655	0.5960	0.6198	0.6124	0.6683	
Aiptasia_pallida	0.6470	0.7246	0.6647	0.6324	0.6357	0.6182	0.6522		0.7277		0.6337	0.6508	0.6369	0.6789	0.6672	0.6510	0.6644		0.6049	0.6983	0.5530	0.7229	0.6751	0.7074	0.6493	0.6540	0.7044	0.6572	0.6889	0.6092	0.6878	0.6181	0.5877	0.6723	0.6420	0.6259	0.6194	0.6423	0.6786	0.6467	0.6946	0.6940	0.6087	0.6986	0.6839	0.6901	0.6388	0.6245	0.6550	0.6374	0.6519	0.6632	0.6599	0.5598	0.6704	0.6576	0.6472	0.6696	0.6736	0.6398	0.6993		0.6794	0.6502	0.6402	0.6082	0.6818	0.6667	0.6117	0.5591	0.4894	0.5945	0.6676		0.6619	0.6359		0.6686	0.6407	0.6380	0.6684	0.6711	0.6269	0.6817	0.6172	0.6352	0.6709	0.6486	0.6875	0.6496	0.6792	0.6818	0.6579	0.6485	0.6232	0.7137	0.6716	0.6641	0.7312	0.6202	0.7041	0.6549	0.6914	0.5246	0.6905	0.6535	0.6835	0.5452	0.5144	0.6362	0.6512	0.6418	0.6576	0.6643	0.6491	0.6728	0.7119	0.7194	0.6836	0.6438	0.6230	0.6200	0.5803	0.5888	0.6440	0.7086	0.6838	0.6194
Chondrilla_nucula	0.6510	0.7046	0.6384		0.6582	0.6196	0.6289	0.6471		0.7876		0.6679	0.6420			0.6694	0.6629	0.6548		0.7241	0.6273	0.7198	0.6649	0.7234		0.6667	0.7107		0.6519	0.6000	0.6897		0.5763	0.6639			0.6774	0.7162	0.6429	0.6534	0.7126	0.6936	0.6496	0.6987		0.7042			0.6345	0.6413	0.6401		0.6566		0.6944	0.5847	0.6464		0.6710		0.7063		0.6053	0.6275	0.6364	0.6000	0.6898	0.6800		0.5887	0.5240		0.6473		0.6425	0.6636	0.6102				0.6728		0.6380	0.6624	0.6410		0.6899	0.6509	0.7102	0.6109	0.6807	0.6565	0.6765	0.6169	0.6327	0.6941	0.6263		0.6932		0.6327	0.6377			0.6893	0.6923	0.6730	0.5627			0.6524	0.6340		0.6977	0.6500	0.6971	0.6967	0.6835	0.7102	0.6359	0.5858	0.6225	0.5955	0.6139	0.6402		0.6609	
Sycon_ciliatum	0.6417	0.7215	0.6613	0.6471	0.6279	0.6397	0.6586		0.7005		0.6502	0.6508	0.6338	0.6768	0.6550	0.6653	0.6746		0.6203	0.7179	0.5520	0.6961	0.6492	0.6915	0.6401	0.6482	0.6937	0.6477	0.6741	0.5548	0.6685	0.6142	0.5856	0.6667	0.6580	0.6276	0.6063	0.6971	0.6857	0.6434	0.7170	0.6540	0.6007	0.7129	0.6671	0.6972	0.6267	0.6396	0.6257	0.6306	0.6608	0.6551	0.6768	0.5502	0.6667	0.5870	0.6583	0.6518	0.6904	0.6194	0.6993		0.6171	0.6897	0.6627	0.6286	0.6658	0.7018	0.6436	0.5758	0.4954	0.6063	0.6685		0.6466	0.6728	0.6203	0.6400	0.6092	0.6076	0.6777	0.6678	0.6247	0.6546	0.6249	0.6135	0.6519	0.6563	0.6971	0.6246	0.6847	0.6494	0.6356	0.5875	0.6254	0.7137	0.6568	0.6471		0.6289	0.6862	0.6279	0.7422	0.5355	0.6560	0.6994	0.6498	0.5750	0.5026	0.6155	0.6744	0.6390	0.6585	0.7028	0.6711	0.6758	0.6842		0.6723	0.6391	0.6133	0.6050	0.5612	0.6248	0.6243	0.6654	0.6732	0.6067
Beroe_ovata	0.6650				0.6420		0.6467											0.6765										0.7115							0.6437							0.7253						0.6609										0.5957		0.6589		0.6647																0.6721																					0.7097			0.6757																										0.6522
Corticium_candelabrum	0.6503	0.6806		0.6471	0.6624	0.6344			0.7041	0.7876	0.6364	0.6597	0.6207	0.6667	0.6496	0.6379	0.6814		0.6243	0.7328	0.5551		0.7228				0.7188		0.6562		0.6216	0.5941	0.5757	0.6828		0.6472		0.7043	0.6429	0.6272	0.7324		0.6276	0.6873	0.6597		0.6000	0.6434	0.6304		0.6250	0.6560	0.6364	0.5591	0.7006		0.6519		0.6434	0.6079				0.7397	0.6627		0.6797		0.6503				0.6812		0.6612	0.6197	0.6035		0.6442				0.6422			0.6324			0.7171		0.6852	0.6429	0.6562			0.7373		0.6667	0.7204	0.6927		0.6326		0.5385	0.6903	0.6777	0.7218					0.6160			0.6814			0.6835	0.7020	0.6235		0.6281	0.5765	0.6189	0.6328	0.6792		
Pleurobrachia_bachei	0.6434				0.6856	0.6336		0.6446								0.6660			0.6193		0.6000				0.6427			0.6910							0.6723												0.6594	0.6714	0.6120									0.6512		0.6560		0.6467								0.5631							0.6525		0.6327	0.6126	0.6627	0.6614		0.6684	0.6202								0.7081					0.6590		0.6590					0.6695				0.5328				0.6315										0.6211	0.7077	0.6617			0.6433
Cydippida_sp_Maryland_USA	0.6421				0.5909	0.6364	0.6604								0.6943			0.6711	0.6541		0.5543				0.6368			0.6531	0.6889	0.5759		0.6397			0.6636				0.6643		0.7273		0.6488				0.6181	0.6513	0.6433			0.6821					0.6508	0.6601		0.6150	0.7021	0.5968									0.5328			0.6257			0.6183	0.6457	0.6290	0.6145		0.6340		0.6645	0.6880					0.6702									0.7174	0.6205	0.7089	0.6448			0.6720				0.5543				0.6480					0.7194		0.6375			0.5879					0.6308
Latrunculia_apicalis	0.6482	0.7046	0.6559	0.6639	0.6499	0.6512	0.6574		0.7027	0.7965	0.5885	0.6712	0.6389	0.6840	0.6753	0.6490	0.6576			0.7265	0.5599	0.7253		0.7090	0.6471	0.6635	0.6728	0.6728	0.6815	0.5951	0.6993	0.6457	0.5856	0.6702	0.6491	0.6298		0.6929	0.6357	0.6209	0.7485	0.7171		0.6971	0.6727	0.7148	0.6471	0.6415	0.6228	0.6493	0.6549	0.6667	0.6616	0.5215	0.6760	0.6541	0.6622		0.6958	0.6318		0.6256		0.6404	0.6805	0.6204	0.6712	0.6909	0.6277	0.5629	0.5196	0.6063	0.6450	0.6637	0.6380	0.6544				0.6066	0.6553	0.6755	0.6380	0.6342	0.6322	0.6159	0.6646	0.6418	0.7045	0.6417	0.6967	0.6494	0.6438	0.6280	0.6268	0.7373	0.6589	0.6553	0.7222	0.6276	0.6583	0.6414	0.7305	0.5246	0.6400	0.6958	0.6761	0.5561			0.6255	0.6332	0.5541	0.7098	0.6711	0.6422	0.7143	0.6835	0.6742	0.6301	0.6309	0.6056	0.5931	0.5947	0.6418	0.6685	0.6485	0.6377
Daphnia_pulex	0.6408	0.7257	0.6527	0.6345	0.6496	0.6215	0.6480		0.6927	0.7636	0.6584	0.6464	0.6246	0.6514	0.6672	0.6310	0.6047	0.6548	0.6181	0.7094	0.6255	0.7118	0.6349	0.7166	0.6450	0.6364	0.7063	0.6569	0.6593	0.5724	0.7025	0.6220	0.5708	0.6660	0.6464	0.6176	0.6105	0.6434	0.6522	0.6185	0.7186	0.7052	0.6421	0.6776	0.6358	0.6796		0.6257	0.6364	0.6396	0.6460	0.6667	0.6616	0.5263	0.6742	0.5815	0.6231	0.6607	0.6625	0.6276	0.7063	0.6185	0.6324	0.6552	0.6568	0.6367	0.6711	0.6679	0.6541	0.5629	0.5166	0.5906	0.6748	0.6228	0.6559	0.6267	0.6169	0.6457	0.6210	0.6248	0.6803	0.6811		0.6612	0.6221	0.6380	0.6456	0.6406	0.6818	0.6357	0.7006	0.6623	0.6491	0.6000	0.6042	0.7020	0.6476	0.6453	0.7444	0.6173	0.6954	0.6380	0.7520	0.5355	0.6480	0.6817	0.6413	0.5488	0.5328	0.6190	0.6416	0.6361	0.6531	0.6993	0.6886	0.6417	0.7033	0.7122	0.6384	0.6453	0.6414	0.6150	0.5803	0.6201	0.6296	0.6755		0.5918
Mnemiopsis_leidyi	0.6432					0.6222	0.6404	0.6442										0.6475	0.6250	0.6847	0.6929				0.6481		0.7103	0.6730		0.5983													0.6667					0.6606				0.6835					0.6462			0.6759										0.5551				0.6255				0.6491	0.6420	0.6215				0.6891	0.6540					0.6472												0.6313							0.5395	0.6769								0.6792		0.6418			0.6123	0.5641	0.6587	0.6864		
Mertensiidae_sp_Antarctica	0.6383					0.6778	0.6526	0.6585		0.7788					0.6653						0.7182														0.6623								0.6929						0.6579			0.6503								0.6177											0.5341			0.6477						0.6277																				0.6258									0.5331											0.6373			0.5865			0.6829		
Callianira_Antarctica	0.6472							0.6494		0.7876					0.7129						0.5843							0.5968		0.5609					0.6596								0.7018				0.6288		0.6491								0.6779	0.6595			0.7083										0.5693			0.6345			0.6154	0.6592							0.5991																	0.6687			0.6800					0.6528													0.6054			0.7099		0.6446
Vallicula_sp	0.6509					0.6465		0.6581							0.6521			0.6829	0.6335								0.7161	0.6735							0.6569								0.6880		0.6676			0.6296	0.6734			0.6771						0.6566		0.6423		0.6250	0.6424							0.5939				0.6271				0.6583		0.5742		0.6563																	0.7204		0.7139	0.6568			0.6508				0.5460	0.7085			0.6201							0.6351			0.6000		0.6501			
Ocyropsis_sp_Bimini_Bahamas	0.6407				0.6577	0.6607		0.6529							0.6842			0.6741	0.6427		0.5610				0.6437			0.6526		0.5064																	0.6266	0.6461				0.6997					0.6364			0.6918										0.5594	0.5770			0.6404				0.6592		0.5897				0.6709																0.6311										0.6834			0.5858												0.6601			0.6355
Ctenophora_sp_Florida_USA	0.6559							0.7045		0.7788																																						0.6944				0.6802										0.6250												0.6438						0.6024																			0.7097														0.5843													0.7191		0.6254
Pleurobrachia_pileus	0.6468						0.6592	0.6428		0.7818					0.6950	0.6479			0.6467		0.5337				0.6416			0.6958		0.5717					0.6809													0.6062	0.6550								0.6707	0.6804		0.6273		0.6386									0.5478						0.6602	0.6239	0.6364	0.6142	0.6827	0.6811			0.6703													0.6564		0.6650	0.6929	0.6401			0.6640				0.5179	0.6409			0.6590					0.7185		0.6418			0.6102		0.6404	0.6934		
Lobata_sp_Punta_Arenas_Argentina	0.6492					0.6275		0.7193											0.6347													0.6330											0.6571				0.6195					0.6379					0.6435				0.7153													0.6281			0.6327							0.6588																																										0.6914		
Monosiga_ovata	0.6379	0.6878		0.6303	0.6316	0.6719			0.6492		0.6111	0.6712	0.6222			0.5901	0.6552	0.6806	0.5909	0.6752		0.6919				0.6361	0.7188		0.6741		0.6608	0.6063	0.5660	0.6597			0.6133		0.6786	0.6344	0.7012	0.7062	0.6020	0.6084					0.5982	0.6306	0.6628			0.5694	0.6782		0.6462	0.6320	0.6681	0.6061	0.6958			0.6552		0.5860	0.6711			0.6397			0.6456	0.6170	0.6235	0.6590	0.6099				0.6780		0.6129	0.6509				0.6266				0.6299	0.6281	0.6124	0.6197	0.7098	0.5896	0.6427	0.7363		0.6757		0.7033		0.6640		0.6752	0.5526			0.6247	0.6189		0.6523			0.6379	0.7122	0.6607	0.6197	0.5906						0.6388	
Coeloplana_astericola	0.6473				0.6481	0.6250												0.6346	0.6216								0.6985														0.7200		0.6085		0.6699		0.6048		0.6733			0.6400					0.6581	0.6486			0.7286									0.6082				0.6520			0.6403	0.6500	0.6263	0.5853		0.6709		0.6756	0.6503					0.6023											0.7266	0.6481			0.6560				0.5145											0.6359					0.6617	0.6774		
Hormathia_digitata	0.6513	0.7173	0.6720	0.6414		0.6439				0.7876	0.6436	0.6911		0.7160		0.6490	0.6538			0.6983	0.5761	0.7050				0.6359	0.6835	0.5603	0.6815	0.5502		0.6220	0.5856	0.6702		0.6432	0.6457	0.6748	0.6643	0.6459	0.7126	0.7201		0.6938	0.6559	0.6937				0.6464	0.6393		0.6579	0.5646	0.6742	0.5636	0.6561		0.7135	0.6910	0.6923		0.6667		0.6486			0.6875	0.6190			0.5945	0.6649			0.6452		0.7143			0.6644		0.6482				0.6772	0.6703	0.7197			0.6688	0.6739	0.5417		0.6980	0.6758	0.6407	0.7419		0.6862	0.6547	0.6838	0.5301	0.6905	0.6537	0.7521	0.5379	0.4893		0.6136	0.6504	0.6200	0.6901	0.6667	0.6772		0.6906	0.6780		0.6178		0.5850	0.6090			0.6622	
Mertensiidae_sp_Washington_USA	0.6489				0.6387	0.6600	0.6484								0.6944			0.6844							0.6614		0.7111																				0.6349					0.6562					0.6733	0.6423			0.6412																0.5929			0.5775				0.6667																0.6369		0.6799							0.5075				0.5685							0.6302					0.6564	0.6795		0.5517
Hormiphora_californica	0.6428				0.6186	0.6430	0.6522	0.6341							0.7011	0.6253			0.6623		0.5303				0.6208			0.6848		0.5735					0.6730												0.6431	0.6489	0.6462			0.6944					0.6548	0.6452		0.6206		0.6413	0.6393								0.5559						0.6339	0.6324	0.6394	0.6159	0.6587	0.6694		0.6564	0.6501					0.6188								0.6615		0.6385	0.7005	0.6455			0.6560				0.5297	0.6488			0.6603							0.6484			0.6119		0.6430	0.6955		0.6109
