	Metazoa_Choano_RCFV_strict.phy	Gene_0010	Gene_0026	Gene_0027	Gene_0030	Gene_0033	Gene_0034	Gene_0035	Gene_0066	Gene_0069	Gene_0076	Gene_0077	Gene_0088	Gene_0089	Gene_0101	Gene_0102	Gene_0113	Gene_0114	Gene_0121	Gene_0134	Gene_0145	Gene_0153	Gene_0164	Gene_0169	Gene_0174	Gene_0185	Gene_0191	Gene_0194	Gene_0200	Gene_0201	Gene_0202	Gene_0226	Gene_0236	Gene_0245	Gene_0251	Gene_0252	Gene_0260	Gene_0281	Gene_0295	Gene_0303	Gene_0317	Gene_0320	Gene_0328	Gene_0330	Gene_0334	Gene_0335	Gene_0337	Gene_0348	Gene_0349	Gene_0350	Gene_0351	Gene_0360	Gene_0376	Gene_0399	Gene_0406	Gene_0414	Gene_0420	Gene_0422	Gene_0424	Gene_0428	Gene_0435	Gene_0438	Gene_0441	Gene_0443	Gene_0445	Gene_0471	Gene_0478	Gene_0481	Gene_0483	Gene_0507	Gene_0509	Gene_0511	Gene_0518	Gene_0521	Gene_0531	Gene_0542	Gene_0544	Gene_0545	Gene_0557	Gene_0563	Gene_0575	Gene_0580	Gene_0581	Gene_0587	Gene_0596	Gene_0610	Gene_0658	Gene_0701	Gene_0703	Gene_0708	Gene_0714	Gene_0718	Gene_0723	Gene_0729	Gene_0731	Gene_0740	Gene_0771	Gene_0774	Gene_0784	Gene_0798	Gene_0809	Gene_0814	Gene_0831	Gene_0842	Gene_0843	Gene_0846	Gene_0857	Gene_0858	Gene_0873	Gene_0884	Gene_0893	Gene_0902	Gene_0906	Gene_0915	Gene_0934	Gene_0961	Gene_0980	Gene_0985	Gene_0986	Gene_0989	Gene_0992	Gene_0995	Gene_0997	Gene_1015	Gene_1018	Gene_1019	Gene_1023	Gene_1034
Ircinia_fasciculata	0.7563	0.7215	0.7681	0.7432		0.7065	0.8205	0.7905	0.6203	0.7067	0.7534	0.7695	0.7840			0.8020				0.6325	0.7822		0.7717		0.7488		0.7111		0.7333				0.7825	0.6854		0.7984		0.6449	0.7000	0.7582	0.5868	0.7554		0.7447		0.8065	0.8158	0.7759	0.7913	0.7325			0.7135	0.8278	0.8000		0.7843		0.7741		0.7632			0.7882	0.7101					0.8064		0.8238	0.6829		0.8000		0.7576						0.7528			0.7301	0.7342		0.7500			0.7338	0.7916	0.7688	0.7032	0.6863	0.7488		0.7204			0.7458		0.9235	0.7717			0.8683	0.9208			0.7622	0.7532	0.6167	0.7586	0.7000	0.7143	0.6906		0.7062				0.8231	0.7665		0.7363	0.7463
Drosophila_melanogaster	0.7560	0.7215	0.6914	0.7500	0.7845	0.7783	0.7872		0.6296	0.7182	0.7851	0.7593	0.7877	0.7645	0.7132	0.7531	0.7939	0.7238	0.7925	0.6724	0.8495	0.6910	0.7436	0.7128	0.7459	0.6967	0.6687	0.8011	0.7333	0.8136	0.6940	0.7756	0.7844	0.7122	0.7565	0.7637	0.7309	0.6527	0.6929	0.7830	0.5749	0.6603	0.7617	0.7410	0.6476	0.7817	0.7765	0.7844	0.7830	0.7590	0.7493	0.7604	0.7360	0.8350	0.7865	0.8087	0.7799	0.7554	0.7750	0.7778	0.7238	0.7671	0.7447	0.7892	0.7396	0.7429	0.7641	0.7572	0.7151	0.7974	0.8943	0.8016	0.7080	0.7901	0.7199	0.7696	0.7864	0.7548	0.8253	0.7587	0.7335	0.7409	0.7263	0.7505	0.7768	0.6914	0.7089	0.7656	0.6571	0.8238	0.7802	0.7338	0.8011	0.7061	0.7082	0.7020	0.7516	0.7090	0.7111	0.7903	0.6827	0.7319	0.7245	0.9235	0.7440	0.7887	0.7437	0.8659	0.8892	0.7996	0.6967	0.7851	0.7731	0.6294	0.7675	0.7125	0.6430	0.6763	0.7627	0.7078	0.7539	0.7538	0.8007	0.7974	0.7639	0.7829	0.7322	0.7432
Oscarella_carmela	0.7479	0.7257	0.6747	0.7353	0.7748	0.7537	0.7664	0.7350	0.6105	0.6903	0.7778	0.7695	0.7785	0.7401	0.7239	0.7592	0.7966	0.7293	0.8018	0.6325	0.8708	0.6734	0.7254	0.7326	0.7410	0.7415	0.6750	0.7910	0.7407	0.7826	0.7084	0.7795	0.7458	0.7101	0.7547	0.7648	0.7192	0.6752	0.6929	0.7719	0.5928	0.6269	0.7960	0.7314	0.6349	0.7817	0.7771	0.7943	0.7595	0.7613	0.7456	0.7569	0.7172	0.8088	0.7889	0.8306	0.7534	0.7518	0.7532	0.7612	0.6678	0.7308	0.7314	0.7635	0.7101	0.7689	0.7674	0.6764	0.7287	0.7955	0.8927	0.7913	0.7046	0.8099	0.7284	0.7650	0.7763	0.7295	0.8090	0.7405	0.7099	0.7309	0.7235	0.7414	0.7859	0.7697	0.6835	0.7494	0.6705	0.8328	0.7027	0.7338	0.7916	0.7152	0.7289	0.6706	0.7137	0.6992	0.7111	0.7653	0.6624	0.7327	0.7220	0.9290	0.7280	0.7422	0.7175	0.8634	0.8851	0.7976	0.7025	0.7708	0.7446	0.6078	0.7675	0.7187	0.6101	0.6978	0.7753	0.7109	0.7644	0.7323	0.7865	0.7757	0.7396	0.7721	0.7365	0.7626
Lobatolampea_tetragona	0.7622				0.7778		0.7810				0.8333							0.8077										0.8416	0.6835			0.7689			0.6923												0.8007													0.7388	0.7462													0.7778			0.7674								0.7597																				0.7213													0.6789		0.7193					0.7963	0.7760		
Pseudospongosorites_suberitoides	0.7406			0.7315					0.6515		0.7980	0.7849	0.7717	0.8105				0.7179		0.6552		0.7130	0.7574	0.7342			0.6790		0.7333			0.7710	0.7674	0.7134		0.7947	0.7179	0.6475	0.7071	0.7816	0.5808	0.7573				0.7570			0.8060	0.7252			0.7259		0.7933	0.8066									0.7117	0.7500		0.7114	0.7340	0.7711	0.9178	0.8009	0.6883	0.8119		0.7604	0.7816	0.6627			0.7300		0.7571				0.7293	0.7376	0.6950	0.7833	0.6826	0.7403	0.7288	0.7053					0.7312		0.6793	0.6763	0.7273	0.9290	0.7360	0.7407						0.7650		0.6307	0.7553		0.6222	0.7122	0.8031	0.7284	0.7323		0.8359			0.7473	0.7258	
Crella_elegans	0.7503	0.7500					0.7813		0.6485	0.7000	0.8111	0.7898								0.6638		0.6667	0.7364	0.7033		0.7258		0.7817	0.7000	0.8009		0.7901	0.7628	0.7432		0.8127	0.7433	0.6465	0.7203	0.7857	0.5546	0.7596		0.7170				0.7965	0.7527		0.7552	0.7412	0.7641				0.7441		0.7395				0.7324	0.7411		0.7714		0.7701		0.7782	0.9033	0.7992	0.6965		0.7520					0.7450	0.7535	0.7213	0.7292			0.7438	0.7358	0.6906		0.8378	0.6532	0.7273		0.7588	0.7375	0.6824		0.7056	0.7126			0.7156	0.7379	0.9344	0.7190		0.7216	0.8716	0.9039				0.7645	0.6201		0.7309	0.6284		0.7514			0.7759	0.7889		0.7993	0.7452	0.7640	
Capitella_teleta	0.7528	0.7300	0.6693	0.7495	0.7621	0.7547	0.7860	0.7482	0.6387	0.6923	0.7603	0.7962	0.7901	0.7871	0.7071	0.7595	0.7905	0.7394	0.7871	0.6638	0.7627	0.6609	0.7296	0.7104	0.7362	0.7173	0.7089	0.8046	0.7333	0.8104	0.7798	0.7677	0.7759	0.7227	0.7464	0.7637	0.7420	0.6507	0.6857	0.7805	0.5749	0.6530	0.7826	0.7235	0.6424	0.7782		0.7792	0.7953	0.7585	0.7404	0.7591	0.7071	0.8038	0.7821	0.8142	0.7806	0.7509	0.7531	0.7670	0.7284		0.7338	0.7843	0.7396	0.7306	0.7727	0.6727	0.7074	0.7936	0.8792	0.7795	0.7065	0.7749	0.7246	0.7604	0.7525	0.7410	0.8204	0.7612	0.7263	0.7342	0.7168	0.7518	0.7836	0.6994	0.7278	0.7804	0.6875	0.8299	0.7325		0.8279	0.7264	0.7430	0.6902	0.7411	0.7056	0.6882	0.7628	0.6641	0.7374	0.7500	0.9344	0.7381	0.7606	0.7215	0.8634	0.8953	0.8075	0.7100	0.7765	0.7690	0.6294	0.7273	0.7422		0.6691	0.7345	0.6973	0.7461	0.7226	0.7843	0.8050	0.7619	0.7736	0.7351	0.7704
Hemithris_psittacea	0.7481	0.7300	0.6786	0.7411			0.7785	0.7526	0.6492	0.7080	0.7613	0.7797	0.7908	0.7823	0.7132	0.8295	0.7591	0.7416	0.7748	0.6466	0.8594	0.7225	0.7424	0.6809	0.7720	0.7251	0.6813	0.7968	0.7259	0.8134	0.7099	0.7717	0.7674	0.7269	0.7520	0.7905	0.7480	0.6484	0.6929	0.7706	0.5808	0.6679	0.7625	0.7344	0.7109	0.7782		0.8075	0.7690	0.7523	0.7404	0.7604	0.7323	0.8230	0.7877	0.7989	0.7634	0.7589	0.7667	0.7273	0.7238	0.7548	0.6888	0.7745	0.6900	0.7500	0.7594	0.6813	0.7340		0.8882	0.7882	0.6690	0.7836	0.7271	0.7696	0.7763				0.7462	0.7359	0.7285	0.7468	0.8000	0.6810	0.6962	0.7487	0.6477		0.7386	0.7403	0.7956	0.7121	0.7254	0.6941	0.7305	0.7082	0.7204		0.6599	0.7126	0.7509	0.9235	0.7302	0.7655	0.7373	0.8634	0.8825	0.7857	0.7168	0.7650	0.7673	0.6484	0.7632	0.7353	0.6364	0.6691	0.7684	0.7016	0.7382	0.7200		0.7809	0.7626		0.7389	
Ocyropsis_sp_Florida_USA	0.7404					0.7363		0.7418							0.6982			0.7484	0.8137																							0.6879					0.8128	0.7630									0.7295					0.7748	0.7038																	0.7935					0.7427																											0.7845													0.7630			
Sycon_coactum	0.7596	0.7273	0.6843	0.7554						0.7000		0.8430	0.7877	0.7725	0.7219	0.7672	0.7864		0.8168	0.6496		0.7214	0.7277	0.7500	0.7280	0.7297	0.7273	0.8098	0.7481	0.8305	0.7184	0.7810	0.7590	0.7379		0.8026	0.7323	0.6626	0.6929	0.7825	0.5963	0.7099	0.7895	0.7192	0.6361	0.7852	0.8602	0.7756	0.8041	0.7703	0.7543	0.7487	0.7186	0.8134	0.7889	0.8370	0.7770	0.7617	0.7699	0.7707		0.7753	0.7204	0.7537	0.7041	0.8027	0.7674			0.7917	0.8899	0.7953	0.7120		0.7184	0.7650		0.7051	0.8333	0.7772	0.7449	0.7450	0.7373	0.7414	0.7905		0.7342	0.7582	0.6957	0.8422	0.7628	0.7143	0.7863	0.7721	0.7244	0.7149	0.7275	0.7032	0.7105	0.7880	0.6741	0.7609	0.7167	0.9180	0.7440	0.7750	0.7665	0.8673	0.9109	0.8247	0.7018	0.7622	0.7659	0.6316	0.7675	0.7260	0.6540	0.6894		0.7083	0.7708	0.7700	0.8190	0.8262	0.7789	0.7991	0.7346	
Nematostella_vectensis	0.7510	0.7384	0.6841	0.7395	0.7718	0.7589	0.7820		0.6545		0.7531	0.7831	0.7846	0.7439	0.7049	0.7432	0.7966	0.7354	0.7770	0.6496	0.8535	0.6494	0.7354	0.7287	0.7521	0.7062	0.6957	0.7875	0.7407	0.7961	0.6886	0.7913	0.7759	0.7311	0.7507	0.7648	0.7401	0.6606	0.6929	0.7825	0.5808	0.6567	0.7943	0.7153	0.6546	0.7606		0.7881	0.7836	0.7590	0.7396	0.7552	0.7310	0.8038	0.7809		0.7922	0.7518	0.7669		0.7308		0.7260	0.7612	0.7396	0.7366	0.7812	0.6765	0.7234	0.7842	0.9003	0.7874	0.7077	0.7690	0.7350	0.7742		0.7286	0.8231	0.7421	0.7500	0.7259	0.7267	0.7737	0.8084	0.7611	0.6772	0.7880	0.6705	0.8182	0.7317	0.7468	0.8065	0.6970	0.7491	0.6941	0.7094	0.7013	0.7333	0.7653	0.6880	0.7273	0.7109	0.9290	0.7460	0.7690	0.7089	0.8606	0.8874	0.8036	0.6985	0.7794	0.7446	0.6017	0.7844	0.7248	0.6090	0.6906	0.7401	0.7026	0.7304	0.7850	0.7715	0.7955	0.7764		0.7321	
Euplokamis_dunlapae	0.7391				0.7793			0.7611		0.6991					0.7003	0.8142		0.7400	0.8426		0.7806						0.7027			0.8469				0.7374	0.7358		0.7105								0.6318			0.7800	0.7830			0.7607							0.7741		0.7343	0.7634			0.7353							0.8104		0.7794			0.7778					0.6971	0.7351							0.8880										0.7229	0.6456	0.7143			0.7360								0.7495					0.7050										
Beroe_forskalii	0.7658				0.7911			0.7634		0.6796								0.7511	0.7627						0.7755			0.8141							0.7850							0.6343					0.8077	0.7685				0.7535						0.7931		0.7528		0.7653									0.9003							0.7039		0.7547																			0.7419	0.7941		0.7082							0.9006											0.6950								0.6667
Trichoplax_adhaerens	0.7542	0.7342	0.6767	0.7379	0.7776	0.7483	0.7811	0.7570		0.7000	0.7885	0.7801	0.7877	0.7348	0.7217	0.7592	0.7932	0.7305	0.8234	0.6581	0.8773	0.6291	0.7487	0.7021	0.7541	0.7452	0.6875		0.7333	0.8213	0.6816	0.7717	0.7611	0.7374	0.7523	0.7699	0.7456	0.6517	0.6643	0.7805	0.5749			0.7249	0.7375	0.7482		0.7833	0.8158	0.7477	0.7485	0.7540	0.7475	0.8173	0.7627	0.8297	0.7685	0.7657	0.7500	0.7660	0.7510		0.7220	0.7635	0.7160	0.7959	0.7778	0.6739	0.7326	0.7895	0.8973	0.8016	0.7154	0.7690	0.7417	0.7650	0.7653	0.7410	0.8137	0.7297	0.7150	0.7276	0.7494	0.7467	0.7607	0.7170	0.6835	0.7784	0.6932	0.8259	0.7508	0.7273	0.8021	0.7061	0.7218	0.6863	0.7305		0.7527		0.6624	0.7323	0.7461	0.9222	0.7302	0.8144	0.7350	0.8621	0.8819	0.7764	0.7275	0.7822	0.7638	0.6218	0.7500	0.7015	0.6336	0.6763	0.7514	0.7013	0.7243	0.7474	0.7810	0.8087	0.7443	0.7691	0.7266	0.7583
Bolinopsis_ashleyi	0.7635		0.6826											0.7804					0.7827		0.8372						0.7517						0.7636	0.7270					0.7172										0.7206													0.7664				0.6944	0.7647				0.8973				0.7872		0.7841				0.7300				0.7723							0.7208				0.7092	0.7273		0.7312							0.7807		0.8790				0.7810	0.7415					0.6763	0.7863	0.7176								0.7000
Cliona_varians	0.7523	0.7257	0.6835	0.7458			0.7785	0.7776	0.6230	0.7080	0.8025	0.7831	0.8051	0.7714	0.7120	0.7691	0.7864	0.7560		0.6552	0.8131	0.6717	0.7592	0.7257	0.7424	0.7361	0.6914	0.8019	0.7259	0.7852	0.6797	0.7756	0.7526	0.7080		0.8066	0.7349	0.6728	0.7071	0.7706	0.5951		0.7576	0.7609	0.6257	0.7568		0.7826	0.7619	0.7500	0.7435	0.7431	0.7222	0.8125	0.8187	0.8630	0.7731		0.7197	0.7770	0.7345		0.7317	0.7438	0.7160	0.7613	0.7703	0.6909	0.7447	0.7585	0.8792	0.8000	0.6829	0.7714	0.8082	0.7610	0.7551		0.8048			0.7382	0.7119		0.7895	0.7299	0.7000	0.7545	0.6705	0.8325	0.7289	0.7338		0.7692	0.7261	0.6745	0.7432	0.7040			0.6609	0.7256	0.7176	0.9290	0.7540	0.7967	0.7907	0.8683	0.8982			0.7775	0.7578	0.6833	0.7632	0.7309	0.6707	0.6934	0.7945	0.6998	0.7408	0.7632	0.8095	0.8079	0.7535	0.8062	0.7396	
Aiptasia_pallida	0.7506	0.7627	0.7006	0.7437	0.7721	0.7438	0.7907		0.6387		0.7531	0.7932	0.7877	0.7846	0.7082	0.7388	0.7966		0.7991	0.6466	0.8433	0.6494	0.7208	0.7340	0.7437	0.7085	0.6730	0.7940	0.7333	0.8193	0.6934	0.7874	0.7801	0.7311	0.7536	0.7658	0.7218	0.6606	0.7000	0.7605	0.5868	0.6642	0.7860	0.7249	0.6587	0.7711	0.7985	0.7849	0.7807	0.7613	0.7375	0.7622	0.7310	0.8038	0.7877	0.8152	0.7797	0.7411	0.7573	0.7673	0.7308		0.7257	0.7734	0.7500	0.7510	0.7620	0.7612	0.7340	0.7824	0.8912	0.7874	0.6921		0.7329	0.7696		0.7219	0.7965	0.7438	0.7172	0.7309	0.7263	0.7523	0.7920	0.7233	0.6899	0.7494	0.6648	0.8314	0.7611	0.7338	0.8053	0.7030	0.6972	0.6824	0.7116	0.7051	0.7097	0.7561	0.6658	0.7155	0.7266	0.9290	0.7381	0.7690	0.7025	0.8631	0.8799	0.7952	0.7407	0.7708	0.7514	0.6254	0.7588	0.7125	0.6126	0.6835	0.7514	0.6953	0.7304	0.7550	0.7737	0.7944	0.7627	0.7895	0.7206	0.7573
Chondrilla_nucula	0.7462	0.7215	0.7720		0.7785	0.7636	0.8041	0.7423		0.6903		0.7956	0.7840			0.7449	0.8015	0.7060		0.6552	0.7702	0.6681	0.7074	0.6915		0.6952	0.7107		0.7259	0.8065	0.7500		0.7632	0.7311			0.7419	0.6288	0.6857	0.7756	0.5868	0.6809	0.7883	0.7173		0.7606			0.7807	0.7297	0.7375		0.7172		0.8000	0.8251	0.7551		0.7229		0.6923		0.7561	0.7598	0.7727	0.7581	0.7701	0.6836		0.7581	0.8973		0.6836		0.8100	0.7558	0.7763				0.7330		0.7263	0.7417	0.7814		0.7025	0.7612	0.6761	0.8414	0.7509	0.7405	0.6618	0.7119	0.6898	0.6784	0.7475		0.7273		0.7347	0.7182			0.7379	0.7985	0.7452	0.8698			0.7128	0.8039		0.5853	0.7875	0.7012	0.6167	0.6835	0.7386	0.7172	0.7575	0.7881	0.8539	0.8119	0.7857		0.7346	
Sycon_ciliatum	0.7579	0.7342	0.6894	0.7542	0.7721	0.7471	0.7868		0.6096		0.7778	0.7695	0.7846	0.7409	0.7264	0.7429	0.7729		0.8079	0.6581	0.8337	0.6863	0.7487	0.7287	0.7264	0.7157	0.6750	0.8007	0.7333	0.8048	0.7187	0.7638	0.7822	0.7468	0.7536	0.7697	0.7375	0.6642	0.7000	0.7930	0.5786	0.7148	0.7886	0.7273	0.6434	0.7852	0.8038	0.7774	0.7836	0.7748	0.7493	0.7418	0.7273	0.8182	0.7889	0.8370	0.7722	0.7554	0.7615	0.7719	0.7028		0.7254	0.7586	0.7041	0.7755	0.7647	0.6873	0.7447	0.7889	0.9021	0.7913	0.7011		0.7404	0.7650	0.7831	0.7505	0.8275	0.7550	0.7487	0.7425	0.7483	0.7396	0.7848	0.7485	0.7405	0.7597	0.6800	0.8431	0.7417	0.7403	0.7890	0.7406	0.7102	0.7137	0.7284	0.7112		0.7861	0.6735	0.7559	0.7227	0.9180	0.7280	0.7725	0.7350	0.8750	0.8984	0.8127	0.6974	0.7679	0.7619	0.6399	0.7500	0.7554	0.6382		0.7684	0.7125	0.7707	0.7600	0.8117	0.8231	0.7873	0.7928	0.7396	0.7533
Beroe_ovata	0.7456				0.7695		0.7665											0.7610										0.7981							0.6782							0.7033						0.7826										0.7447		0.7674		0.7588																0.7104																					0.7419			0.7230																										0.7291
Corticium_candelabrum	0.7539	0.7539		0.7437	0.7643	0.7568			0.6331	0.7080	0.7727	0.7906	0.7931	0.7896	0.7455	0.7688	0.7797		0.8122	0.6724	0.8419		0.7525				0.6875		0.7500		0.8243	0.7624	0.7368	0.7206		0.7640		0.6398	0.7071	0.7763	0.6127		0.7866	0.7309	0.6597		0.8186	0.8016	0.6957		0.7266	0.7606	0.7190	0.8925	0.7910		0.7278		0.7132	0.7881				0.7123	0.7101		0.7891		0.7343				0.7416		0.7486	0.7606	0.7579		0.8042				0.7647			0.7353			0.6842		0.7407	0.7143	0.7855			0.6902		0.7013	0.6989	0.7431		0.7210		0.9316	0.7257	0.7741	0.7143					0.7880			0.7434			0.6835	0.7748	0.7308		0.7638	0.8275	0.8134	0.7463	0.7774		
Pleurobrachia_bachei	0.7682				0.7165	0.7451		0.7229								0.7546			0.8011		0.8000				0.7362			0.7916							0.7509												0.7822	0.7571	0.7705									0.7342		0.7920		0.7799								0.7995							0.7712		0.8097	0.7500	0.6988	0.7247		0.7507	0.7980								0.7950					0.7000		0.7744					0.7712				0.9029				0.7474										0.8137	0.7852	0.7669			0.7367
Cydippida_sp_Maryland_USA	0.7608				0.8068	0.7554	0.7547								0.6993			0.7422	0.7894		0.8545				0.7687			0.7918	0.7407	0.8172		0.7976			0.7576				0.6857		0.6182		0.7960				0.8031	0.7961	0.7719			0.7586					0.7332	0.7662		0.7465	0.7234	0.7661									0.9139			0.7719			0.7519	0.7562	0.8029	0.7430		0.7483		0.7452	0.7200					0.8511									0.7391	0.7667	0.6456	0.7122			0.7280				0.8949				0.7835					0.6691		0.7016			0.8053					0.7326
Latrunculia_apicalis	0.7528	0.7342	0.7042	0.7437	0.7798	0.6628	0.7734		0.6216	0.6991	0.7901	0.8000	0.7778	0.7485	0.7178	0.7755	0.7864			0.6410	0.8571	0.6781		0.6984	0.7386	0.7109	0.6914	0.7819	0.7259	0.8122	0.6928	0.7756	0.7653	0.7290	0.7446	0.7882		0.6629	0.7071	0.7781	0.5868	0.6822		0.7115	0.6434	0.7606	0.8333	0.7717	0.7807	0.7670	0.7581	0.7587	0.7525	0.8278	0.7933	0.8324	0.7647		0.7375	0.7741		0.7980		0.7635	0.7160	0.7837	0.7589	0.6982	0.7287	0.7936	0.9094	0.7992	0.6883	0.7895	0.7873	0.7604				0.7620	0.7579	0.7404	0.7329	0.7568	0.7862	0.7378	0.7532	0.7680	0.6591	0.8399	0.7327	0.7403	0.7810	0.7165	0.7254	0.6902	0.7368	0.7053	0.7333	0.7602	0.7167	0.7172	0.7305	0.9344	0.7440	0.7493	0.7218	0.8659			0.7382	0.7822	0.7962	0.6329	0.7675	0.7248	0.6361	0.7050	0.7640	0.7132	0.7356	0.7833	0.7993	0.8062	0.7861	0.7608	0.7351	0.7472
Daphnia_pulex	0.7549	0.7342	0.6846	0.7416	0.7705	0.7554	0.7741		0.6313	0.7000	0.7325	0.7757	0.7815	0.7615	0.7160	0.7654	0.7872	0.7528	0.7837	0.6496	0.8031	0.6594	0.7196	0.7166	0.7476	0.6914	0.7000	0.7853	0.7333	0.8061	0.6997	0.7717	0.7717	0.7332	0.7594	0.7648	0.7737	0.6618	0.7609	0.7855	0.5749	0.6530	0.8060	0.7355	0.6821	0.7746		0.8053	0.7625	0.7590	0.7463	0.7587	0.7323	0.8325	0.7921	0.8152	0.7705	0.7433	0.7542	0.7576	0.7343	0.7357	0.7480	0.7685	0.7396	0.7510	0.7727	0.6931	0.7135	0.7955	0.9033	0.7874	0.7100	0.8012	0.7550	0.7742	0.7661	0.7581	0.8360	0.7438	0.7263	0.7442		0.7464	0.7811	0.7055	0.6962	0.7578	0.6818	0.8271	0.7562	0.7403	0.7652	0.7303	0.6996	0.6863	0.7506	0.7067	0.7222	0.7806	0.6523	0.7340	0.7520	0.9126	0.7280	0.7690	0.7302	0.8610	0.8819	0.8056	0.7043	0.7765	0.7796	0.6119	0.7456	0.7539	0.6500	0.6835	0.7401	0.7063	0.7565	0.7500	0.7977	0.8059	0.7704	0.7970		0.7559
Mnemiopsis_leidyi	0.7738					0.7504	0.7303	0.7555										0.7395	0.8071	0.6757	0.7480				0.7445		0.7103	0.7958		0.8428													0.7843					0.7758				0.7530					0.7573			0.7241										0.7542				0.7702				0.7573	0.8060	0.7488				0.7563	0.7658					0.8544												0.7407							0.8983	0.8051								0.7264		0.7313			0.8188	0.8397	0.7619	0.8047		
Mertensiidae_sp_Antarctica	0.7672					0.7238	0.7421	0.7366		0.6991					0.6939						0.7727														0.7565								0.7559						0.7661			0.7485								0.7645											0.8925			0.7668						0.7446																				0.7577									0.8802											0.7119			0.8115			0.7805		
Callianira_Antarctica	0.7675							0.7652		0.6991					0.6934						0.8392							0.8548		0.8205					0.7447								0.7569				0.7904		0.7632								0.7114	0.7423			0.7197										0.8812			0.7778			0.7607	0.7220							0.8157																	0.6988			0.7280					0.8194													0.8270			0.7786		0.7387
Vallicula_sp	0.7436					0.7596		0.7544							0.7294			0.7366	0.7715								0.7032	0.9184							0.7226								0.7680		0.6501			0.8000	0.7677			0.7317						0.7576		0.7190		0.7989	0.7367							0.7576				0.7954				0.7583		0.7799		0.7183																	0.6989		0.6583	0.7393			0.7302				0.8957	0.8057			0.7486							0.6950			0.8250		0.7660			
Ocyropsis_sp_Bimini_Bahamas	0.7655				0.7798	0.7321		0.7480							0.6992			0.7299	0.7839		0.8354				0.7644			0.7974		0.8269																	0.7975	0.7978				0.7517					0.7301			0.7123										0.7552	0.8918			0.7632				0.7235		0.7781				0.7494																0.7956										0.7761			0.7500												0.7394			0.7391
Ctenophora_sp_Florida_USA	0.7600							0.8409		0.6903																																						0.7778				0.7611										0.7679												0.8082						0.7651																			0.7312														0.7529													0.7640		0.7358
Pleurobrachia_pileus	0.7615						0.7785	0.7584		0.7000					0.7071	0.8310			0.7778		0.8464				0.7381			0.7869		0.8087					0.7457													0.7838	0.7690								0.7591	0.7268		0.7562		0.7799									0.9013						0.7379	0.7551	0.8324	0.7500	0.7259	0.7359			0.7493													0.7000		0.7241	0.6472	0.7197			0.7440				0.9241	0.8016			0.7622					0.6963		0.6965			0.7987		0.7772	0.8055		
Lobata_sp_Punta_Arenas_Argentina	0.7767					0.7059		0.7895											0.8080													0.7615											0.7886				0.8049					0.7931					0.7523				0.7500													0.7686			0.7959							0.7647																																										0.8272		
Monosiga_ovata	0.7528	0.7468		0.7584	0.8224	0.7031			0.6545		0.7949	0.7763	0.7810			0.8261	0.7966	0.7696	0.8075	0.6581		0.7351				0.7007	0.6937		0.7111		0.7621	0.7638	0.7638	0.7353			0.7267		0.6857	0.7473	0.6280	0.6682	0.7926	0.8614					0.7977	0.7523	0.7713			0.8325	0.7931		0.7665	0.7584	0.7759	0.7475	0.7168			0.7980		0.7535	0.7807			0.7794			0.6978	0.7924	0.7412	0.7742	0.8022				0.6927		0.7465	0.7264				0.7859				0.7078	0.8017	0.7362	0.7359	0.7020	0.7570	0.7093	0.7143		0.6697		0.6951		0.7600		0.7452	0.8826			0.7172	0.8080		0.6201			0.6584	0.7266	0.7679	0.7324	0.7822						0.7926	
Coeloplana_astericola	0.7489				0.7840	0.7641												0.7404	0.7748								0.7132														0.6100		0.7900		0.6378		0.8238		0.7809			0.7500					0.7658	0.7382			0.7107									0.7429				0.7836			0.7698	0.7267	0.8021	0.7525		0.7134		0.7463	0.7612					0.8312											0.6608	0.7222			0.7360				0.9203											0.6997					0.7413	0.7972		
Hormathia_digitata	0.7416	0.7384	0.6761	0.7405		0.7121				0.6991	0.7723	0.7853		0.7692		0.7184	0.8077			0.6466	0.8098	0.7266				0.7441	0.6835	0.7931	0.7333	0.8085		0.7953	0.7759	0.7332		0.8162	0.6929	0.6503	0.6929	0.7631	0.5868	0.6642		0.7201	0.7004	0.7676				0.7613	0.7352		0.7368	0.8038	0.7921	0.8727	0.8103		0.7396	0.7921	0.7308		0.6933		0.7658			0.6838	0.7333			0.7874	0.6948			0.7696		0.6310			0.7148		0.7337				0.6835	0.7210	0.6667			0.7338	0.7174	0.7917		0.6824	0.7158	0.7036	0.7527		0.6709	0.6763	0.7265	0.9290	0.7381	0.7951	0.7350	0.8655	0.9099		0.7235	0.7736	0.7333	0.6232	0.7511	0.7244		0.6906	0.7401		0.7356		0.7900	0.8032			0.7568	
Mertensiidae_sp_Washington_USA	0.7439				0.7983	0.7343	0.8047								0.7029			0.7493							0.6693		0.7185																				0.7897					0.7309					0.7133	0.7236			0.7786																0.7876			0.7570				0.7428																0.7626		0.7073							0.9030				0.7716							0.7148					0.7546	0.7692		0.9310
Hormiphora_californica	0.7672				0.7922	0.7521	0.7768	0.7572							0.7041	0.7576			0.7922		0.8470				0.7890			0.7790		0.8341					0.7515												0.7748	0.7767	0.7632			0.7465					0.7665	0.7688		0.7377		0.7826	0.7429								0.9063						0.7627	0.7733	0.8075	0.7500	0.7246	0.7409		0.7577	0.7713					0.8358								0.7000		0.7744	0.6472	0.7273			0.7440				0.9153	0.8155			0.7649							0.6922			0.7878		0.7712	0.7970		0.7607
