	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Cyanea_capillata	0.8277	0.0000	0.0000	1.0000	8.0000	1.0000	8.0000	0.0000	0.0000	1.0000	0.0853	0.0000	6.0000	6.0000	2.0000	2.0000	1.0000	6.0000	0.0154	1.0000	1.0000	1.0000	8.0000	0.0000	0.2484	1.0000	7.0000	1.0000	1.0000	8.0000	1.0000	7.0000	1.0000	8.0000	0.0000	1.0000	6.0000	0.2000	2.0000	0.0000	0.0000	0.2333	0.0904	0.0000	6.0000	0.0000	1.0000	2.0000	0.0082	1.0000	7.0000	0.0000	0.7545	0.0000	6.0000	3.0000	0.0000	4.0000	3.0000	1.9116	6.0000	0.0000	1.9660	4.0000	4.0000	0.7540	1.0000	0.3656	1.0000	3.0000	1.0000	1.0000	0.0000	1.0000	0.0000	0.0000	1.9660	3.0000	1.0000	7.0000	7.0000	0.3488	1.0000	1.0000	7.0000	1.0000	0.0000	1.0000	0.0347	1.0000	1.0000	1.0000	8.0000	1.0000	0.0714	7.0000	0.0000	0.0000	0.0000	1.0000	0.0000	1.0000	2.0000	0.0000	1.0000	3.0000	1.0000	0.0000	1.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	3.0000	8.0000	0.0000	1.0000	0.0000	0.4466	1.0000	0.0619	1.0000	1.0000	1.0000	0.0000	1.9660	0.0000	1.0000	1.0000	0.4655	0.0000	3.0000	1.0000	6.0000	0.0000	1.0000	2.0000	1.0000	0.0000	1.9660	1.0000	1.0000	0.0154	0.0000	1.0000	0.0000	0.0000	4.0000	0.0000	1.0000	1.9660	0.0000	6.0000	2.0000	1.0000	1.0000	0.0000	2.0000	1.0000	1.0000	6.0000	1.0000	6.0000	1.0000	1.0000	0.0000	2.0000	1.0000	1.0000	1.0000	2.0000	0.0000	3.0000	0.7416	1.9660	0.0000	1.0000	1.0000	3.0000	3.0000	1.0000	1.9660	1.0000	8.0000	6.0000	1.0000	0.0000	3.0000	3.0000	0.0000	1.0000	1.0000	1.9116	1.0000	2.0000	1.0000	0.0000	0.6453	2.0000
Strigamia_maritima	0.0741	0.0000	0.0000	0.0000	0.0161	0.0000	0.0161	0.0000	0.0195	0.0034	0.1550	0.0196	0.0156	0.0156	0.2506	0.0069	0.0000	0.0156	0.2923	0.0000	0.0000	0.0588	0.0161	0.0000	0.0131	0.0056	2.5912	0.0000	0.1088	0.0161	0.0473	2.5912	0.2087	0.0161	0.0127	0.1005	0.0156	0.0698	0.1802	0.0123	0.0072	0.0250	0.0000	0.1351	0.3722	0.0824	0.0000	0.3250	0.1475	0.1577	2.5912	0.0000	0.0179	0.0632	0.3722	0.0000	0.1333	0.0000	0.0000	0.0068	0.0156	0.0078	0.5957	0.0000	0.0000	0.0000	0.1438	0.0000	0.0000	0.0000	0.1415	0.0522	0.1185	0.0113	0.0177	0.0000	0.5957	0.0000	0.1330	2.5912	2.5912	0.2651	0.2112	0.0767	2.5912	0.0000	0.0728	0.0000	0.0867	0.0782	0.0000	0.1783	0.0161	0.0468	0.0040	2.5912	0.0000	0.0370	0.0060	0.1165	0.0000	0.0000	0.0000	0.0000	0.0072	0.0354	0.0975	0.0400	0.0827	0.0000	0.0000	0.4058	0.0056	0.1954	1.0000	0.0000	0.0161	0.0667	0.0507	0.0000	0.0000	0.2279	0.0000	0.0696	0.1581	0.1345	0.0000	0.5957	0.0067	0.0682	0.0461	0.0057	0.0000	0.0354	0.0951	0.3722	0.0120	0.0000	0.1250	0.0000	0.0490	0.5957	0.0000	0.0075	0.1231	0.5595	0.0093	0.4773	0.0000	0.0000	0.0000	0.0000	0.5957	0.0177	0.3722	0.2506	0.0000	0.0317	0.1639	0.0000	0.0000	0.1569	0.3722	0.2727	0.0156	0.0842	0.1951	0.0000	0.3250	0.0000	0.1443	0.0287	0.1250	0.0141	0.0000	0.0262	0.5957	0.0000	0.3605	0.0000	0.0000	0.0000	0.0088	0.5957	0.0000	0.0161	0.3722	0.0101	0.0000	0.0354	0.0000	0.0194	0.0119	0.0000	0.0068	0.3974	0.1802	0.1814	0.0693	0.0000	0.0069
Urticina_eques	0.4717	0.0000	0.0000	0.0000	5.9235	0.8456	5.9235	1.0000	0.0130	0.1858	0.0000	0.0000	2.6875	2.6875	2.0000	1.1019	0.0058	2.6875	0.2000	0.0000	0.1387	1.0000	5.9235	0.0000	0.0654	1.0000	0.1934	0.6443	0.1088	5.9235	1.0000	0.1934	0.4478	5.9235	0.0000	1.0000	2.6875	0.0000	1.4324	0.0000	0.0000	0.0000	0.3085	0.0000	5.4925	0.0000	0.0000	1.0750	0.1066	0.8468	0.1934	0.0000	0.0580	0.0000	5.4925	3.0000	0.1556	0.0000	3.0000	1.2721	2.6875	0.0000	0.9234	0.0000	0.0000	0.0979	1.0000	0.0645	0.3445	3.0000	0.7268	0.7745	0.0000	0.0000	0.0000	0.0390	0.9234	1.2483	1.0000	0.1934	0.1934	0.7721	0.5280	0.1533	0.1934	0.4049	0.0000	0.1016	0.0000	0.3352	0.5057	0.7607	5.9235	1.0000	0.0595	0.1934	0.0619	0.0000	0.0000	0.0437	0.0345	0.0000	2.0000	1.0000	0.1739	3.0000	0.5784	0.0000	0.3633	0.0000	0.0000	0.6812	0.0393	0.0000	0.0000	3.0000	5.9235	0.0000	0.1377	0.0000	0.0267	0.4354	1.0000	0.6174	0.7222	0.6241	0.2667	0.9234	0.0000	0.0000	1.0000	0.1437	0.0000	3.0000	0.1848	5.4925	0.1867	0.0000	0.5469	0.3916	0.0000	0.9234	0.0463	0.4261	0.0615	0.0000	0.0607	0.0000	0.6265	0.0000	0.3978	0.2986	0.9234	0.0000	5.4925	2.0000	0.0000	0.5317	0.0738	2.0000	0.0075	0.0000	5.4925	1.0000	2.6875	1.0000	1.0000	0.0000	1.0750	0.0000	0.1959	0.0000	0.5469	0.0000	3.0000	0.0974	0.9234	0.0000	0.0872	0.2729	1.2483	1.2483	0.2920	0.9234	0.4353	5.9235	5.4925	0.1919	0.0000	3.0000	3.0000	0.0000	0.0000	0.0000	1.2721	0.0000	1.4324	0.0000	0.0000	0.0640	1.1019
Ixodes_scapularis	0.0235	0.0000	0.0000	0.0000	0.0161	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0131	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0161	0.0000	0.0681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1810	0.0000	0.0000	0.9620	0.0000	0.0000	0.0000	0.0596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0596	0.3121	0.0000	0.0000	0.0000	0.0186	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1810	0.0161	0.0095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8552	0.0000	0.0596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0000	0.1189	0.0000	0.0596	0.0000	0.0050	0.0000	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0596	0.0000	0.0000	0.0000	0.0456	0.0456	0.0000	1.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.0000	0.0000	0.1810	0.0000	0.0596	0.0079	0.0000	0.0000	0.3121	0.3121	0.1858	0.0596	0.0517	0.0161	0.0000	0.0101	0.0000	0.0000	0.9620	0.0000	0.1131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
Pediculus_humanus_corporis	0.0039	0.0000	0.0000	0.0000	0.1288	0.0000	0.1288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1288	0.0000	0.0392	0.0000	0.0000	0.0000	0.0000	0.1288	0.0000	0.0000	0.0000	0.1288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.1288	0.0351	0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1288	0.0190	0.1232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0000	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.3210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1284	0.1549	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0204	0.0000	0.0000	0.0000	0.0000	0.0000	0.1288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
Hydractinia_polyclina	0.0262	0.0000	0.0280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0051	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0173	0.0000	0.0000	0.0000	0.0000	0.0209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000	1.0000	0.0000	0.3621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
Pocillopora_damicornis	0.0580	0.2520	0.3738	0.0000	0.0161	0.0000	0.0161	0.0253	0.3312	0.0000	0.1473	0.0000	0.4531	0.4531	0.0307	0.0000	0.0000	0.4531	0.0000	0.0000	0.0126	0.0000	0.0161	0.0078	0.0131	0.0000	0.3481	0.0000	0.0544	0.0161	0.0000	0.3481	0.0759	0.0161	0.0000	0.0136	0.4531	0.0093	0.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.4060	0.0000	0.0000	0.3000	0.1066	0.0000	0.3481	0.0000	0.0045	0.0000	0.4060	0.0259	0.0000	0.1368	1.3987	0.0034	0.4531	0.0853	0.0000	0.1368	0.1368	0.0000	0.0364	0.0000	0.0957	1.3987	0.0000	0.0355	0.2074	0.0000	0.0000	0.0260	0.0000	0.0666	0.0000	0.3481	0.3481	0.0279	0.0388	0.0767	0.3481	0.0000	0.0000	0.0000	0.1792	0.0000	0.2045	0.0023	0.0161	0.0029	0.0159	0.3481	0.0000	0.0000	0.0000	0.0000	0.2000	0.0000	0.0000	1.0000	0.0000	0.4744	0.0360	0.0000	0.0036	0.0000	0.0526	0.0000	0.0056	0.0000	0.3559	0.0259	0.0161	0.3429	0.0435	0.1875	0.0000	0.0544	0.0000	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0136	0.0000	0.1839	0.0970	0.4744	0.0000	0.4060	0.0181	0.0093	0.0000	0.0909	0.0000	0.0000	0.0463	0.0251	0.0000	0.0000	0.1963	0.0000	0.3373	0.1368	0.2043	0.0000	0.0000	0.0000	0.4060	0.0307	0.0000	0.0020	0.0000	0.0000	0.0970	0.0000	0.4060	0.0000	0.4531	0.1228	0.0000	0.0000	0.3000	0.0000	0.5361	0.0000	0.0000	0.2113	0.0259	0.0524	0.0000	0.0394	0.0000	0.0061	0.0666	0.0666	0.0000	0.0000	0.1336	0.0161	0.4060	0.3131	0.0000	0.4744	1.3987	0.0388	0.0000	0.0000	0.0034	0.0000	0.0090	0.0735	0.0000	0.0000	0.0000
Aiptasia_pallida	0.0293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0156	0.0156	0.0000	0.0000	1.0000	0.0156	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9336	0.0000	0.0000	0.0000	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0078	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0190	0.0000	0.0156	0.0620	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0936	0.0000	0.0000	0.0000	0.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.3708	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0040	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hormathia_digitata	0.0505	0.0000	0.0000	0.0000	0.0000	0.0067	0.0000	0.0000	0.0000	0.0068	0.0000	1.0000	0.0000	0.0000	0.4194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0000	0.0000	0.0618	0.0000	0.0000	0.0000	0.0000	0.0030	0.0000	0.0626	0.0000	0.0000	0.3850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7105	0.0000	0.0000	0.2562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7105	0.0000	0.0000	0.0000	0.7532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0312	0.0000	0.0574	0.7532	0.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0938	0.0000	0.0000	0.0000	0.0000	0.0000	0.3509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0247	0.0000	0.0000	1.2345	0.0000	0.0000	0.1331	0.1031	0.0000	0.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1443	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2345	0.0000	0.7105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0324	0.0075	0.4308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7105	0.4194	0.0000	0.0675	0.0000	0.0247	0.0000	0.0000	0.7105	0.0000	0.0000	0.7088	0.0000	0.0000	0.2562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0523	0.0000	0.0000	0.0000	0.0000	0.0000	0.2155	0.0000	0.7105	0.0000	0.0000	1.2345	0.7532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Salpingoeca_sp_ATCC50818	0.0402	0.0000	0.0000	0.0206	1.2716	0.0000	1.2716	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0058	0.0000	0.0000	0.0000	0.0000	0.0110	1.2716	0.0000	0.0065	0.0000	0.0000	0.0000	0.0136	1.2716	0.0059	0.0000	0.0000	1.2716	0.0000	0.0000	0.0000	0.0000	0.0180	0.0123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0342	2.3481	0.0000	0.0000	0.0000	0.0000	0.0342	0.0342	0.0000	0.0017	0.0000	0.0000	2.3481	0.3854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	1.2716	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0337	0.0000	0.0000	0.0000	1.2716	0.0000	0.0000	0.0125	0.0076	0.0000	0.0000	0.0000	0.7650	0.8276	0.0000	0.0000	0.0000	0.0045	0.0000	0.0000	0.0000	0.0071	0.0000	0.0000	0.0422	0.0185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0154	0.0000	0.0000	0.0000	1.0000	0.0342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.3147	0.0000	0.0070	0.0025	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0157	0.0000	0.0000	0.0374	0.0374	0.0000	0.0000	0.0302	1.2716	0.0000	0.0000	0.0065	0.0071	2.3481	0.0000	0.0000	0.0000	0.0000	1.0000	0.0180	0.0049	0.0000	0.0000	0.0000
Petrosia_ficiformis	0.0157	0.0000	0.0000	0.0000	0.0000	0.0705	0.0000	0.1899	0.0000	0.0203	0.0000	0.0000	0.2188	0.2188	0.0000	0.0000	0.0000	0.2188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4684	0.0000	0.2188	0.2279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.2188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0061	0.0000	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1517	0.0000	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.4932	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2188	0.0000	0.0000	0.0047	0.0000	0.1392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0034	0.0000	0.0000	0.0098	0.0000	0.0000	0.0000
Thelohanellus_kitauei	0.2452	1.0000	0.0467	1.0000	0.0966	0.0872	0.0966	0.1013	0.2662	0.0236	0.2791	1.0000	1.0312	1.0312	0.0051	0.0242	0.0174	1.0312	1.0000	1.0000	0.2059	0.0441	0.0966	0.0233	1.0000	0.0000	7.0000	0.0000	1.0000	0.0966	0.0651	7.0000	0.0057	0.0966	0.0696	0.2010	1.0312	0.0000	2.0000	0.0494	0.0290	0.0000	0.0106	0.2793	0.7556	1.0000	1.0000	2.0000	0.0328	0.1351	7.0000	1.0000	1.0000	0.0316	0.7556	1.0991	0.0074	0.0000	3.0000	0.0408	1.0312	0.0078	0.7745	0.0000	0.0000	0.1455	0.2010	0.1828	1.0000	3.0000	0.1805	0.0752	0.2667	0.0056	0.0177	0.1688	0.7745	0.0042	0.2660	7.0000	7.0000	1.0000	0.1207	0.0244	7.0000	0.0000	0.1258	0.1289	0.0809	0.2737	1.0000	0.0745	0.0966	0.7251	0.0198	7.0000	1.0000	1.0000	0.1928	0.1068	0.0483	1.0000	0.3704	1.0000	0.1449	0.0000	0.0742	0.7714	0.1367	0.2577	0.3860	1.0000	1.0000	0.2069	1.0000	1.0991	0.0966	1.0000	1.0000	1.0000	0.1107	0.0204	0.0412	1.0000	0.0214	1.0000	0.3750	0.7745	0.3893	0.0000	0.0724	0.0057	0.0485	0.0000	0.0000	0.7556	0.0723	0.0370	0.0260	0.2378	0.0070	0.7745	0.0000	0.0100	1.0000	1.0000	0.0607	1.0000	1.0000	0.0000	0.0430	0.0208	0.7745	0.0177	0.7556	0.0051	0.0166	1.0000	0.1885	0.3704	0.0672	1.0000	0.7556	0.1958	1.0312	0.0035	0.0000	0.0141	2.0000	0.3814	0.2938	0.0048	0.0260	1.0000	1.0991	0.0262	0.7745	0.0000	1.0000	0.0000	0.0042	0.0042	0.0088	0.7745	0.0000	0.0966	0.7556	0.0101	0.0065	0.0000	3.0000	0.1165	0.0000	0.0000	0.0408	1.0000	2.0000	0.0441	0.2772	0.0000	0.0242
