gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META12930-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8438.56928	-8431.431503	-8434.680199
V2META12942-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14449.861058	-14446.955987	-14450.683025
V2META12950-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-30156.034049	-30141.425207	-30153.141047
V2META12951-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-4743.711228	-4745.515811	-4744.393186
V2META12958-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-26036.599245	-26035.285436	-26027.405642
V2META12965-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-12361.858398	-12362.355645	-12360.038378
V2META12967-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-25777.180484	-25771.683265	-25773.693678
V2META12970-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-16343.916031	-16347.273838	-16343.551271
V2META12981-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-26339.743911	-26341.719056	-26342.131657
V2META12982-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-23553.800394	-23543.657234	-23551.499499
V2META12983-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-34685.314745	-34682.406972	-34689.461033
V2META12988-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-12486.550848	-12479.464568	-12483.664015
V2META12989-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-26204.396519	-26197.389002	-26205.754202
V2META12991-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-13623.903055	-13624.960457	-13624.620132
V2META12999-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-16302.965669	-16299.15894	-16302.002071
V2META13001-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-20769.494134	-20768.494606	-20771.052115
V2META13011-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-9766.476206	-9760.510669	-9764.858471
V2META13013-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-12013.044713	-12009.086359	-12014.197184
V2META13019-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-4280.237051	-4276.566072	-4279.879581
V2META13047-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-7580.234731	-7578.621292	-7581.229905
V2META13057-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-22604.54734	-22599.516273	-22605.426485
V2META13061-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-21440.916834	-21438.62567	-21440.18997
V2META13068-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-19836.512047	-19831.534756	-19836.226427
V2META13069-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-14655.038469	-14658.514792	-14654.251184
V2META13072-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-34657.394314	-34651.731824	-34657.077612
V2META13073-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9303.107021	-9303.060264	-9307.666858
V2META13074-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-17393.189825	-17388.7387	-17389.214639
V2META13080-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-6723.331663	-6721.679238	-6721.757476
V2META13084-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-44360.968077	-44355.387203	-44365.4837260001
V2META13089-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-15965.152997	-15964.148372	-15965.093725
V2META13102-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-23805.389001	-23798.531987	-23803.254526
V2META13112-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-12749.616098	-12750.683383	-12748.76135
V2META13118-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-11637.224466	-11637.362576	-11637.905655
V2META13133-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-23150.950337	-23151.030017	-23151.465159
V2META13136-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8629.853802	-8627.259807	-8629.057788
V2META13159-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-28863.957349	-28861.541418	-28859.769466
V2META13174-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-16404.053091	-16402.291577	-16401.923701
V2META13178-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-17419.150895	-17422.165144	-17419.560975
V2META13183-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-17044.366266	-17039.693136	-17043.03236
V2META13186-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-12442.851199	-12440.165876	-12443.191232
V2META13191-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-10677.461853	-10675.286229	-10673.372845
V2META13194-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-7344.450994	-7344.842784	-7344.286919
V2META13208-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-9062.33264400001	-9062.309455	-9063.892774
V2META13212-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9555.46765599999	-9552.580393	-9556.270097
V2META13213-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-5073.031133	-5071.478913	-5072.888444
V2META13220-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-15447.915435	-15440.776581	-15446.272205
V2META13225-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-20516.725852	-20519.853088	-20516.842158
V2META13260-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-48948.373628	-48945.907115	-48951.088372
V2META13268-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-13236.035025	-13233.669203	-13235.928975
V2META13270-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-8152.667471	-8151.418458	-8152.143217
V2META13288-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-12201.62811	-12198.25257	-12199.933671
V2META13293-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8913.48003499999	-8908.29604	-8912.04083100001
V2META13310-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-18408.923145	-18406.657787	-18410.207937
V2META13314-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-12227.658336	-12228.567099	-12226.709355
V2META13318-2-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-20048.629239	-20051.996911	-20054.36605
V2META13322-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-13399.796569	-13396.083962	-13398.649414
V2META13324-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-8477.65736	-8479.611153	-8478.387791
V2META13327-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-19924.063409	-19923.512588	-19921.225669
V2META13334-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-7447.750543	-7449.705384	-7448.797901
V2META13337-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8315.375135	-8314.715561	-8315.057336
V2META13340-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-5893.065243	-5893.311435	-5893.112447
V2META13357-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-27537.306269	-27534.353646	-27538.777534
V2META13361-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17233.331367	-17230.190072	-17233.941858
V2META13374-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-22958.100303	-22957.046517	-22958.947652
V2META13389-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-16144.986466	-16145.505535	-16142.884488
V2META13392-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-18575.072511	-18576.951911	-18574.986592
V2META13395-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-21703.527062	-21701.170065	-21706.062607
V2META13405-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17562.164978	-17559.290224	-17559.7537
V2META13414-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-22990.754806	-22988.2606	-22991.213668
V2META13418-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-12499.300856	-12505.037203	-12503.610321
V2META13424-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-13809.850174	-13802.068904	-13807.057794
V2META13427-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-5938.879298	-5940.980982	-5940.082829
V2META13434-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-11583.916685	-11584.343893	-11584.769645
V2META13435-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-14680.531967	-14682.164192	-14681.742562
V2META13449-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-7087.372223	-7087.695332	-7087.237018
V2META13460-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-15897.519601	-15893.117557	-15898.01508
V2META13464-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-10930.422018	-10928.161002	-10928.990182
V2META13465-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-20483.112505	-20479.819199	-20479.18834
V2META13495-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-24897.061483	-24897.975812	-24896.735503
V2META13508-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-19113.749127	-19109.855072	-19113.978486
V2META13518-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11428.883589	-11417.743355	-11426.179008
V2META13531-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-18454.654851	-18449.086439	-18454.957309
V2META13551-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-12062.2945	-12063.388035	-12062.297821
V2META13557-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-6121.114258	-6121.93634	-6122.488222
V2META13578-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-10130.748965	-10126.23092	-10128.478979
V2META13582-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-8724.9419	-8730.484608	-8731.380304
V2META13589-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-3501.473896	-3501.795953	-3501.071863
V2META13611-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-10400.809535	-10401.003044	-10402.190777
V2META13625-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-18123.194824	-18117.934583	-18122.150569
V2META13632-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9758.50896	-9758.133355	-9758.822993
V2META13654-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-22214.349094	-22214.843516	-22213.66886
V2META13655-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7605.320986	-7597.319545	-7601.328543
V2META13666-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9197.328892	-9194.759747	-9197.045285
V2META13674-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-14495.330336	-14490.075197	-14495.475014
V2META13679-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-16838.964991	-16836.285359	-16836.7378
V2META13680-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-12954.166211	-12951.627776	-12952.931601
V2META13687-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-10701.737096	-10699.212128	-10701.733794
V2META13689-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-24439.309804	-24427.596102	-24439.46135
V2META13703-2-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-19477.623396	-19494.075283	-19488.541858
V2META13714-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9473.70879799999	-9472.48264	-9473.454861
V2META13738-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14698.874493	-14693.772947	-14699.805247
V2META13753-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-28633.248469	-28618.275595	-28630.187903
V2META13778-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-5290.015469	-5284.744227	-5290.148328
V2META13784-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-3802.581479	-3803.196225	-3802.704539
V2META13792-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9415.437265	-9415.215782	-9416.087162
V2META13794-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-11495.365999	-11491.671454	-11495.506422
V2META13795-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-10230.574927	-10228.381304	-10230.165618
V2META13796-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-6566.240885	-6568.868298	-6566.437068
V2META13800-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-5226.470852	-5227.291546	-5227.137608
V2META13804-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-19129.677829	-19126.770897	-19130.655501
V2META13810-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-12126.661064	-12131.177646	-12127.277482
V2META13818-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14992.973867	-14986.586359	-14994.04802
V2META13819-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8759.228482	-8755.958943	-8759.34181600001
V2META13832-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-6092.906654	-6090.631782	-6091.957059
V2META13837-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-7748.502071	-7748.446808	-7747.18569900001
V2META13859-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-13290.28797	-13290.004942	-13290.086783
V2META13864-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-8500.470211	-8502.24088699999	-8500.553702
V2META13882-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-11261.484994	-11252.223988	-11260.656609
V2META13911-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-19035.107077	-19028.836997	-19038.690432
V2META13917-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-9146.893485	-9145.441083	-9149.273726
V2META13935-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7302.576318	-7301.462355	-7301.851766
V2META13940-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-9013.324215	-9014.450176	-9009.01721
V2META13945-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-8564.599899	-8563.931623	-8564.63553
V2META13947-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-8578.568156	-8577.300948	-8579.504696
V2META13954-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-6759.372146	-6759.388976	-6759.912769
V2META13955-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-6762.049639	-6761.051224	-6761.385739
V2META13959-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-7103.218048	-7103.960377	-7104.677098
V2META13978-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-21976.077184	-21964.988379	-21974.811089
V2META13979-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-7667.288175	-7665.89361299999	-7667.25109
V2META14005-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-19014.810545	-19010.696636	-19012.147937
V2META14007-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-30349.708263	-30343.171956	-30349.14894
V2META14019-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-7878.75158	-7878.354941	-7877.479741
V2META14029-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-17999.043086	-17992.231401	-17999.746705
V2META14037-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-7188.570451	-7189.365907	-7189.822456
V2META14052-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-11726.323706	-11722.204115	-11724.300409
V2META14053-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-8904.717127	-8903.039308	-8905.682614
V2META14056-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-11927.884924	-11926.13881	-11928.166814
V2META14065-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-30709.618002	-30711.747456	-30708.321236
V2META14082-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-9070.664428	-9073.413855	-9069.569567
V2META14092-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9921.650694	-9921.333204	-9922.054469
V2META14095-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-22756.250654	-22753.282281	-22749.817896
V2META14098-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14423.165608	-14407.840074	-14420.546641
V2META14114-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20671.499977	-20667.886041	-20670.532396
V2META14128-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-10522.447997	-10514.40681	-10520.49009
V2META14133-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-15294.082615	-15295.072307	-15294.665983
V2META14140-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-12126.0972	-12125.301752	-12127.482437
V2META14144-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-8346.184267	-8348.458216	-8343.272897
V2META14146-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-9305.304393	-9306.33492	-9304.501417
V2META14151-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-16675.510145	-16675.252254	-16676.192864
V2META14152-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-10073.140932	-10070.536551	-10070.507002
V2META14160-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8499.654693	-8497.709615	-8499.683826
V2META14163-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-12356.033344	-12354.803583	-12356.144008
V2META14167-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-7141.797802	-7143.463418	-7142.751017
V2META14171-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-13327.991881	-13331.702205	-13327.142783
V2META14185-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-13471.571155	-13472.771671	-13471.454241
V2META14193-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-7284.617229	-7282.34664	-7282.168405
V2META14194-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-12747.155768	-12747.750457	-12746.301651
V2META14200-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7900.590657	-7894.049127	-7899.984363
V2META14215-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-12324.96936	-12325.015779	-12324.081533
V2META14228-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-16643.149527	-16644.014799	-16644.536787
V2META14241-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-11152.068946	-11152.480011	-11148.594478
V2META14263-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-13907.524969	-13910.686651	-13909.431122
V2META14268-1-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-8364.328312	-8365.24749	-8365.251512
V2META14299-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-5532.948917	-5529.867366	-5532.354636
V2META14328-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr1	-10059.914925	-10060.15685	-10060.541683
V2META14348-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7985.520679	-7985.382312	-7987.335772
V2META14354-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-13890.59194	-13892.236192	-13890.395761
V2META14414-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-8947.7525	-8941.367375	-8947.113577
V2META14420-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-11643.435306	-11640.32429	-11639.375494
V2META14453-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-16933.386843	-16924.94103	-16932.699339
V2META14457-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-5058.257545	-5059.864334	-5058.126428
V2META14460-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-4877.709356	-4876.495618	-4878.543776
V2META14471-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-13369.847408	-13372.19874	-13372.643073
V2META14479-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-11515.992301	-11511.352523	-11516.67054
V2META14510-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-7746.726061	-7748.059578	-7746.635886
V2META14512-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-7298.529213	-7300.988129	-7299.07582
V2META14534-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-9236.974911	-9241.93877	-9238.871646
V2META14549-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr1	-7149.865186	-7150.72473	-7152.305023
V2META14578-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-7283.612759	-7276.109246	-7283.398882
V2META14579-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-9114.66032600001	-9121.287425	-9118.799784
V2META14581-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-8473.69866	-8473.742212	-8472.264417
V2META14592-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7260.89105	-7253.157441	-7259.762427
V2META14596-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-9301.076265	-9299.279116	-9300.216083
V2META14608-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7323.78621199999	-7320.24248699999	-7321.607772
V2META14610-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-4468.112965	-4468.581577	-4464.468398
V2META14611-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-13219.786807	-13220.354381	-13219.573443
V2META14617-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-4602.875933	-4601.642059	-4601.799561
V2META14620-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-19973.374089	-19968.147337	-19971.89911
V2META14647-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr3	-19245.047886	-19243.293314	-19238.268147
V2META14648-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20329.591924	-20327.246801	-20330.918625
V2META14666-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-14528.624296	-14530.947766	-14528.177692
V2META14719-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-20189.512587	-20188.679509	-20192.47273
V2META14720-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-12892.131025	-12893.628779	-12893.18538
V2META14768-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-6207.164513	-6205.800244	-6206.935341
V2META14801-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr3	-34947.653497	-34944.919154	-34944.351811
V2META14803-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-22220.875368	-22225.528712	-22224.315186
V2META14807-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-9816.728862	-9816.557837	-9818.796907
V2META14821-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-8819.714114	-8818.661879	-8819.64163399999
V2META14834-42-Calc_Hmm10-BMGE05.ali.dealigned.muscle.aa.ali	tr2	-14943.563515	-14942.297671	-14943.286379
V2META14840-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr3	-6937.557018	-6938.616787	-6936.779289
V2META14867-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-5616.578235	-5613.444668	-5615.836949
V2META14912-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr1	-3553.947755	-3554.188625	-3555.425758
V2META14926-42-Calc_Hmm10-BMGE05.ali.dealigned.prank.best.fas.aa.ali	tr2	-7583.992371	-7578.92199	-7583.24979
V2META14939-42-Calc_Hmm10-BMGE05.ali.dealigned.mafft.aa.ali	tr2	-7458.165129	-7456.593924	-7458.87358
