gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META12462-42-Calc_Hmm10-BMGE05	tr2	-12956.401642	-12953.891907	-12956.736858
V2META12465-42-Calc_Hmm10-BMGE05	tr2	-6246.12857	-6245.114122	-6246.285774
V2META12467-42-Calc_Hmm10-BMGE05	tr2	-6988.96429	-6986.940583	-6988.312532
V2META12469-2-42-Calc_Hmm10-BMGE05	tr2	-5603.573942	-5602.442101	-5602.446591
V2META12471-42-Calc_Hmm10-BMGE05	tr1	-24205.632662	-24206.161237	-24207.906239
V2META12481-42-Calc_Hmm10-BMGE05	tr1	-10214.343614	-10214.814881	-10217.935798
V2META12484-42-Calc_Hmm10-BMGE05	tr3	-19022.97974	-19025.869936	-19021.743087
V2META12492-42-Calc_Hmm10-BMGE05	tr2	-7054.37441	-7050.712132	-7055.358801
V2META12496-42-Calc_Hmm10-BMGE05	tr1	-4476.141839	-4476.625485	-4476.690049
V2META12499-42-Calc_Hmm10-BMGE05	tr1	-13519.62536	-13528.27823	-13523.361044
V2META12503-42-Calc_Hmm10-BMGE05	tr1	-16005.232927	-16010.674988	-16005.256897
V2META12513-42-Calc_Hmm10-BMGE05	tr2	-23117.440426	-23115.960081	-23117.795657
V2META12516-42-Calc_Hmm10-BMGE05	tr2	-8752.84649999999	-8751.364085	-8753.411073
V2META12523-42-Calc_Hmm10-BMGE05	tr1	-14781.224386	-14782.479389	-14782.449766
V2META12524-42-Calc_Hmm10-BMGE05	tr3	-22544.013572	-22544.336855	-22543.593986
V2META12526-42-Calc_Hmm10-BMGE05	tr2	-11804.12949	-11797.675387	-11802.07502
V2META12530-42-Calc_Hmm10-BMGE05	tr1	-15458.421524	-15465.000927	-15462.155287
V2META12531-42-Calc_Hmm10-BMGE05	tr2	-12789.058186	-12777.68852	-12788.798053
V2META12538-42-Calc_Hmm10-BMGE05	tr2	-4523.379286	-4521.298612	-4523.719362
V2META12546-42-Calc_Hmm10-BMGE05	tr2	-11288.370661	-11286.917576	-11287.833845
V2META12552-42-Calc_Hmm10-BMGE05	tr1	-9648.921983	-9649.594908	-9650.200579
V2META12561-42-Calc_Hmm10-BMGE05	tr3	-9288.150841	-9288.276664	-9286.764538
V2META12566-42-Calc_Hmm10-BMGE05	tr3	-16289.838025	-16291.834084	-16288.450088
V2META12567-42-Calc_Hmm10-BMGE05	tr3	-31753.944502	-31750.93383	-31745.605419
V2META12573-42-Calc_Hmm10-BMGE05	tr1	-17567.81959	-17568.503122	-17568.895269
V2META12577-42-Calc_Hmm10-BMGE05	tr2	-11569.607719	-11566.096211	-11569.722254
V2META12581-42-Calc_Hmm10-BMGE05	tr3	-10639.109404	-10639.957881	-10638.952412
V2META12583-42-Calc_Hmm10-BMGE05	tr2	-8666.319086	-8663.885073	-8667.163705
V2META12591-42-Calc_Hmm10-BMGE05	tr2	-3623.597021	-3617.864285	-3623.395035
V2META12632-42-Calc_Hmm10-BMGE05	tr2	-9923.43709	-9919.645311	-9921.455001
V2META12634-42-Calc_Hmm10-BMGE05	tr2	-8621.983135	-8621.58180399999	-8621.644092
V2META12638-42-Calc_Hmm10-BMGE05	tr3	-3857.79067	-3857.459055	-3856.763162
V2META12641-42-Calc_Hmm10-BMGE05	tr2	-12655.731722	-12651.129153	-12655.440493
V2META12644-42-Calc_Hmm10-BMGE05	tr2	-4758.748915	-4755.858632	-4758.578865
V2META12647-42-Calc_Hmm10-BMGE05	tr1	-4459.365187	-4460.235104	-4459.383974
V2META12650-42-Calc_Hmm10-BMGE05	tr1	-10376.28198	-10378.786439	-10377.158605
V2META12652-42-Calc_Hmm10-BMGE05	tr1	-8254.881928	-8255.71224999999	-8256.80299499999
V2META12658-42-Calc_Hmm10-BMGE05	tr2	-11638.847633	-11633.859559	-11639.289796
V2META12664-42-Calc_Hmm10-BMGE05	tr2	-5442.924665	-5440.900433	-5443.174427
V2META12669-42-Calc_Hmm10-BMGE05	tr2	-13773.300298	-13769.439166	-13773.798132
V2META12672-42-Calc_Hmm10-BMGE05	tr1	-8680.846388	-8684.638596	-8682.681338
V2META12673-42-Calc_Hmm10-BMGE05	tr3	-10428.64174	-10427.892625	-10426.826995
V2META12674-42-Calc_Hmm10-BMGE05	tr2	-14255.428405	-14246.720614	-14252.53507
V2META12678-42-Calc_Hmm10-BMGE05	tr2	-6562.057891	-6555.196392	-6558.578425
V2META12682-42-Calc_Hmm10-BMGE05	tr2	-14585.130188	-14581.268328	-14586.154206
V2META12684-42-Calc_Hmm10-BMGE05	tr2	-11484.399582	-11482.216644	-11483.709133
V2META12691-42-Calc_Hmm10-BMGE05	tr2	-5666.02018	-5658.8087	-5667.465001
V2META12710-42-Calc_Hmm10-BMGE05	tr1	-9690.094967	-9691.65896	-9690.768256
V2META12715-42-Calc_Hmm10-BMGE05	tr3	-10514.080255	-10515.610349	-10513.607709
V2META12716-42-Calc_Hmm10-BMGE05	tr2	-24199.715141	-24182.968026	-24200.037406
V2META12717-42-Calc_Hmm10-BMGE05	tr3	-5938.447636	-5938.909604	-5938.431767
V2META12720-42-Calc_Hmm10-BMGE05	tr2	-12083.758344	-12081.54301	-12083.29766
V2META12723-42-Calc_Hmm10-BMGE05	tr1	-6960.977393	-6961.819452	-6964.652132
V2META12726-42-Calc_Hmm10-BMGE05	tr2	-15441.168336	-15438.96909	-15439.423763
V2META12727-42-Calc_Hmm10-BMGE05	tr2	-16746.558603	-16744.200169	-16746.593923
V2META12736-42-Calc_Hmm10-BMGE05	tr1	-18307.051104	-18308.979376	-18307.499263
V2META12738-42-Calc_Hmm10-BMGE05	tr2	-8908.377528	-8906.279626	-8907.822258
V2META12743-42-Calc_Hmm10-BMGE05	tr2	-12079.500733	-12076.967553	-12079.091101
V2META12745-1-42-Calc_Hmm10-BMGE05	tr2	-15737.007389	-15728.489696	-15737.539675
V2META12746-42-Calc_Hmm10-BMGE05	tr2	-22802.183406	-22784.604526	-22805.045534
V2META12747-42-Calc_Hmm10-BMGE05	tr1	-21609.738285	-21614.394444	-21610.319861
V2META12748-42-Calc_Hmm10-BMGE05	tr2	-11073.961151	-11068.768622	-11073.191968
V2META12751-42-Calc_Hmm10-BMGE05	tr2	-10263.964442	-10262.999315	-10265.283963
V2META12752-42-Calc_Hmm10-BMGE05	tr2	-11701.028602	-11699.763559	-11701.451667
V2META12753-42-Calc_Hmm10-BMGE05	tr2	-21373.072898	-21369.535294	-21374.002547
V2META12754-42-Calc_Hmm10-BMGE05	tr2	-13185.420426	-13177.44352	-13185.770767
V2META12756-42-Calc_Hmm10-BMGE05	tr2	-10838.036609	-10832.171827	-10836.995733
V2META12760-42-Calc_Hmm10-BMGE05	tr1	-6896.600466	-6898.578603	-6897.863072
V2META12761-42-Calc_Hmm10-BMGE05	tr2	-10553.632105	-10546.970159	-10552.808894
V2META12765-42-Calc_Hmm10-BMGE05	tr3	-7109.18118	-7108.06985	-7107.713247
V2META12782-42-Calc_Hmm10-BMGE05	tr2	-13750.540198	-13747.698223	-13750.363424
V2META12785-2-42-Calc_Hmm10-BMGE05	tr2	-6087.099374	-6085.291863	-6087.253869
V2META12790-42-Calc_Hmm10-BMGE05	tr2	-9114.979586	-9112.566053	-9115.064537
V2META12791-42-Calc_Hmm10-BMGE05	tr2	-4523.521405	-4522.855582	-4523.3543
V2META12792-42-Calc_Hmm10-BMGE05	tr3	-5638.647413	-5638.988401	-5637.633491
V2META12793-42-Calc_Hmm10-BMGE05	tr2	-5838.459829	-5836.320532	-5837.965987
V2META12795-42-Calc_Hmm10-BMGE05	tr3	-9048.812115	-9047.703531	-9047.572245
V2META12799-42-Calc_Hmm10-BMGE05	tr2	-11068.826367	-11067.155298	-11071.338894
V2META12800-42-Calc_Hmm10-BMGE05	tr2	-9775.184071	-9767.681826	-9775.31025199999
V2META12805-42-Calc_Hmm10-BMGE05	tr2	-7594.589918	-7593.77726	-7595.740929
V2META12811-42-Calc_Hmm10-BMGE05	tr2	-23037.756905	-23031.600673	-23038.771693
V2META12812-42-Calc_Hmm10-BMGE05	tr2	-21172.032411	-21167.953593	-21171.946712
V2META12814-42-Calc_Hmm10-BMGE05	tr2	-12658.712773	-12653.169863	-12658.645412
V2META12817-42-Calc_Hmm10-BMGE05	tr2	-7788.417483	-7786.754589	-7788.232719
V2META12820-42-Calc_Hmm10-BMGE05	tr3	-13032.138509	-13033.982562	-13031.892112
V2META12823-42-Calc_Hmm10-BMGE05	tr3	-7104.428908	-7105.623547	-7102.974201
V2META12827-42-Calc_Hmm10-BMGE05	tr2	-11023.707869	-11022.242533	-11023.77369
V2META12837-42-Calc_Hmm10-BMGE05	tr2	-7796.859297	-7792.390575	-7797.056146
V2META12841-42-Calc_Hmm10-BMGE05	tr2	-29391.104239	-29386.322397	-29394.098359
V2META12860-42-Calc_Hmm10-BMGE05	tr2	-5279.223757	-5277.488937	-5278.859708
V2META12864-1-42-Calc_Hmm10-BMGE05	tr2	-21075.588444	-21070.767749	-21076.184178
V2META12876-42-Calc_Hmm10-BMGE05	tr2	-5387.772315	-5385.506101	-5387.826127
V2META12881-42-Calc_Hmm10-BMGE05	tr3	-7230.227498	-7230.283479	-7230.216061
V2META12885-42-Calc_Hmm10-BMGE05	tr2	-8628.387915	-8626.96271000001	-8628.333178
V2META12889-42-Calc_Hmm10-BMGE05	tr2	-11914.726667	-11908.873077	-11915.099961
V2META12893-42-Calc_Hmm10-BMGE05	tr2	-23664.461408	-23661.613169	-23664.845854
V2META12894-42-Calc_Hmm10-BMGE05	tr2	-8546.224262	-8541.23407	-8546.08448
V2META12899-42-Calc_Hmm10-BMGE05	tr1	-4326.951121	-4327.380698	-4327.518044
V2META12900-42-Calc_Hmm10-BMGE05	tr2	-15618.035469	-15613.045683	-15619.524545
V2META12901-42-Calc_Hmm10-BMGE05	tr1	-9565.277516	-9566.188002	-9567.24407399999
V2META12902-42-Calc_Hmm10-BMGE05	tr2	-7028.047401	-7018.08834	-7024.250005
V2META12903-42-Calc_Hmm10-BMGE05	tr1	-12927.108385	-12928.518174	-12928.224253
V2META12905-42-Calc_Hmm10-BMGE05	tr2	-12122.548607	-12119.466904	-12120.886151
V2META12906-42-Calc_Hmm10-BMGE05	tr2	-22858.953015	-22840.500999	-22858.082616
V2META12909-42-Calc_Hmm10-BMGE05	tr3	-21377.457336	-21376.972327	-21376.564021
V2META12912-42-Calc_Hmm10-BMGE05	tr1	-7762.835587	-7765.167866	-7764.473672
V2META12913-42-Calc_Hmm10-BMGE05	tr1	-6989.40847	-6990.80682499999	-6990.311077
V2META12916-42-Calc_Hmm10-BMGE05	tr2	-12729.721437	-12727.120181	-12730.036176
V2META12924-42-Calc_Hmm10-BMGE05	tr3	-7365.451726	-7366.505896	-7365.304446
V2META12931-42-Calc_Hmm10-BMGE05	tr2	-11653.466305	-11650.646078	-11653.588019
V2META12933-42-Calc_Hmm10-BMGE05	tr3	-7973.321048	-7977.475561	-7971.033764
V2META12940-42-Calc_Hmm10-BMGE05	tr1	-9700.297122	-9700.391335	-9701.012323
V2META12944-42-Calc_Hmm10-BMGE05	tr2	-3326.782493	-3325.083335	-3328.798806
V2META12945-42-Calc_Hmm10-BMGE05	tr2	-9186.360731	-9183.07032899999	-9186.412097
V2META12949-2-42-Calc_Hmm10-BMGE05	tr2	-18203.036257	-18196.36648	-18202.678128
V2META12952-42-Calc_Hmm10-BMGE05	tr2	-26240.496622	-26239.862065	-26240.9535
V2META12957-42-Calc_Hmm10-BMGE05	tr2	-24881.003138	-24880.717843	-24881.88496
V2META12962-42-Calc_Hmm10-BMGE05	tr2	-29845.177881	-29823.057851	-29845.04323
V2META12964-42-Calc_Hmm10-BMGE05	tr2	-8949.795386	-8945.05003	-8947.396864
V2META12968-42-Calc_Hmm10-BMGE05	tr2	-23976.182562	-23970.115089	-23976.528242
V2META12973-42-Calc_Hmm10-BMGE05	tr1	-6766.180259	-6766.83161500001	-6766.673159
V2META12974-42-Calc_Hmm10-BMGE05	tr3	-15304.818313	-15304.931297	-15303.277608
V2META12976-42-Calc_Hmm10-BMGE05	tr1	-17148.423802	-17148.919081	-17148.951758
V2META12978-42-Calc_Hmm10-BMGE05	tr2	-14342.491315	-14341.63459	-14343.754908
V2META12985-42-Calc_Hmm10-BMGE05	tr2	-8402.076962	-8401.040626	-8401.621738
V2META12986-42-Calc_Hmm10-BMGE05	tr2	-13819.306195	-13817.927057	-13819.003415
V2META12992-42-Calc_Hmm10-BMGE05	tr2	-11248.198867	-11247.003088	-11248.205064
V2META12993-42-Calc_Hmm10-BMGE05	tr2	-13385.703678	-13381.073105	-13385.847147
V2META12995-2-42-Calc_Hmm10-BMGE05	tr3	-5681.52111	-5680.472455	-5678.087709
V2META12996-42-Calc_Hmm10-BMGE05	tr1	-7327.606008	-7328.091092	-7330.13509
V2META12998-42-Calc_Hmm10-BMGE05	tr2	-5625.296237	-5620.574072	-5625.104643
V2META13003-42-Calc_Hmm10-BMGE05	tr2	-12362.00591	-12360.972511	-12362.069797
V2META13010-42-Calc_Hmm10-BMGE05	tr3	-15187.624862	-15186.037343	-15185.742453
V2META13014-42-Calc_Hmm10-BMGE05	tr1	-5967.016379	-5967.680847	-5967.246964
V2META13015-42-Calc_Hmm10-BMGE05	tr2	-14325.371873	-14321.251954	-14324.541471
V2META13018-42-Calc_Hmm10-BMGE05	tr1	-14068.31294	-14069.833747	-14070.169768
V2META13021-42-Calc_Hmm10-BMGE05	tr2	-5000.635825	-4996.452504	-5000.266219
V2META13024-42-Calc_Hmm10-BMGE05	tr1	-24405.813342	-24407.052006	-24410.272413
V2META13025-42-Calc_Hmm10-BMGE05	tr2	-9165.13543999999	-9162.833613	-9164.459879
V2META13026-42-Calc_Hmm10-BMGE05	tr1	-15295.52087	-15295.804836	-15296.939083
V2META13028-42-Calc_Hmm10-BMGE05	tr1	-15258.127467	-15259.845525	-15260.491374
V2META13030-42-Calc_Hmm10-BMGE05	tr2	-6989.047366	-6988.56167	-6989.17584
V2META13032-42-Calc_Hmm10-BMGE05	tr3	-11038.020081	-11038.277798	-11037.78693
V2META13035-42-Calc_Hmm10-BMGE05	tr1	-6121.485873	-6122.248443	-6122.934763
V2META13038-2-42-Calc_Hmm10-BMGE05	tr1	-5097.413402	-5098.24049999999	-5097.772085
V2META13039-42-Calc_Hmm10-BMGE05	tr2	-13335.822158	-13329.491096	-13335.592769
V2META13042-42-Calc_Hmm10-BMGE05	tr2	-8665.877759	-8663.939236	-8665.866392
V2META13045-42-Calc_Hmm10-BMGE05	tr2	-12060.680421	-12054.669543	-12060.538054
V2META13054-42-Calc_Hmm10-BMGE05	tr2	-9616.887563	-9609.00011	-9616.220344
V2META13056-42-Calc_Hmm10-BMGE05	tr2	-6472.422233	-6469.383706	-6471.757757
V2META13058-42-Calc_Hmm10-BMGE05	tr2	-11808.215771	-11803.075385	-11810.432058
V2META13063-42-Calc_Hmm10-BMGE05	tr2	-6414.05545	-6411.221683	-6414.317571
V2META13064-42-Calc_Hmm10-BMGE05	tr2	-4434.099326	-4432.873263	-4434.586865
V2META13070-42-Calc_Hmm10-BMGE05	tr3	-10571.261686	-10573.950121	-10570.764402
V2META13071-42-Calc_Hmm10-BMGE05	tr2	-6953.05819200001	-6945.49880799999	-6952.770058
V2META13086-42-Calc_Hmm10-BMGE05	tr1	-14243.687794	-14245.426159	-14244.172045
V2META13088-42-Calc_Hmm10-BMGE05	tr2	-16808.495392	-16807.684794	-16808.617516
V2META13092-42-Calc_Hmm10-BMGE05	tr2	-9210.088848	-9208.935072	-9209.936983
V2META13099-42-Calc_Hmm10-BMGE05	tr2	-5229.635944	-5227.75603	-5230.48947
V2META13104-42-Calc_Hmm10-BMGE05	tr3	-9259.364048	-9260.125557	-9257.338075
V2META13105-42-Calc_Hmm10-BMGE05	tr2	-13428.170196	-13424.018163	-13426.379966
V2META13108-42-Calc_Hmm10-BMGE05	tr1	-8957.461487	-8958.788059	-8961.299855
V2META13111-42-Calc_Hmm10-BMGE05	tr2	-15850.268776	-15840.590916	-15849.839202
V2META13113-42-Calc_Hmm10-BMGE05	tr1	-8630.471955	-8631.973901	-8630.822237
V2META13115-42-Calc_Hmm10-BMGE05	tr2	-14641.972451	-14639.472072	-14642.187447
V2META13116-42-Calc_Hmm10-BMGE05	tr2	-4327.906937	-4327.189745	-4327.715159
V2META13120-42-Calc_Hmm10-BMGE05	tr1	-4422.368731	-4423.584051	-4424.03307
V2META13135-42-Calc_Hmm10-BMGE05	tr3	-6902.930811	-6904.721667	-6902.737113
V2META13155-42-Calc_Hmm10-BMGE05	tr1	-3922.438229	-3923.841536	-3923.649929
V2META13160-42-Calc_Hmm10-BMGE05	tr3	-3930.53539	-3930.680924	-3930.087365
V2META13165-42-Calc_Hmm10-BMGE05	tr2	-24207.643115	-24201.486576	-24207.905694
V2META13168-42-Calc_Hmm10-BMGE05	tr2	-4828.698028	-4826.85664	-4827.466412
V2META13171-42-Calc_Hmm10-BMGE05	tr1	-10288.720662	-10293.271479	-10290.848747
V2META13173-42-Calc_Hmm10-BMGE05	tr2	-9226.723495	-9224.852349	-9226.820837
V2META13175-42-Calc_Hmm10-BMGE05	tr2	-12609.658406	-12606.744461	-12610.823086
V2META13182-42-Calc_Hmm10-BMGE05	tr1	-9765.02839999999	-9765.17949600001	-9765.67488800001
V2META13187-42-Calc_Hmm10-BMGE05	tr3	-6948.814845	-6949.061049	-6948.505965
V2META13196-42-Calc_Hmm10-BMGE05	tr1	-5548.800191	-5550.807652	-5549.220693
V2META13200-42-Calc_Hmm10-BMGE05	tr1	-9042.92416	-9044.105611	-9043.624083
V2META13203-42-Calc_Hmm10-BMGE05	tr2	-18692.545741	-18688.51508	-18692.627913
V2META13204-42-Calc_Hmm10-BMGE05	tr3	-4431.482633	-4431.362207	-4430.519729
V2META13207-42-Calc_Hmm10-BMGE05	tr2	-9606.867144	-9605.264214	-9607.282129
V2META13210-2-42-Calc_Hmm10-BMGE05	tr2	-5775.333068	-5768.627849	-5777.6048
V2META13214-42-Calc_Hmm10-BMGE05	tr1	-8101.315634	-8103.684721	-8101.60950100001
V2META13215-42-Calc_Hmm10-BMGE05	tr2	-12901.453403	-12893.837933	-12900.936229
V2META13227-42-Calc_Hmm10-BMGE05	tr2	-6010.172413	-6005.665124	-6011.142439
V2META13228-42-Calc_Hmm10-BMGE05	tr2	-7386.715703	-7385.860965	-7385.90046
V2META13230-42-Calc_Hmm10-BMGE05	tr2	-10755.413597	-10752.793231	-10755.308845
V2META13231-42-Calc_Hmm10-BMGE05	tr2	-4968.144811	-4966.862815	-4967.759763
V2META13232-42-Calc_Hmm10-BMGE05	tr3	-6972.574063	-6973.479364	-6971.262622
V2META13233-42-Calc_Hmm10-BMGE05	tr2	-10014.415191	-10013.283262	-10014.807596
V2META13234-42-Calc_Hmm10-BMGE05	tr2	-13512.776568	-13512.329142	-13512.755595
V2META13235-2-42-Calc_Hmm10-BMGE05	tr2	-3981.544804	-3977.94492	-3981.379041
V2META13237-42-Calc_Hmm10-BMGE05	tr2	-6035.618803	-6034.752086	-6035.299007
V2META13240-42-Calc_Hmm10-BMGE05	tr2	-4311.516692	-4310.249945	-4310.863229
V2META13241-42-Calc_Hmm10-BMGE05	tr2	-5541.801291	-5538.685925	-5541.501202
V2META13245-42-Calc_Hmm10-BMGE05	tr2	-8106.056763	-8104.405704	-8105.993532
V2META13254-42-Calc_Hmm10-BMGE05	tr1	-9812.575439	-9814.71439200001	-9812.922617
V2META13256-42-Calc_Hmm10-BMGE05	tr2	-8116.490136	-8115.411615	-8116.634894
V2META13257-42-Calc_Hmm10-BMGE05	tr1	-7878.047315	-7878.755718	-7879.252051
V2META13258-42-Calc_Hmm10-BMGE05	tr1	-8518.0589	-8518.33263999999	-8518.833447
V2META13262-42-Calc_Hmm10-BMGE05	tr3	-23587.768986	-23589.409581	-23586.721294
V2META13264-42-Calc_Hmm10-BMGE05	tr2	-5232.656442	-5231.794707	-5232.328493
V2META13265-42-Calc_Hmm10-BMGE05	tr3	-18491.143634	-18492.640177	-18489.785936
V2META13272-42-Calc_Hmm10-BMGE05	tr3	-12400.872676	-12402.38779	-12400.86254
V2META13273-42-Calc_Hmm10-BMGE05	tr2	-7793.571619	-7787.472943	-7793.949195
V2META13276-42-Calc_Hmm10-BMGE05	tr1	-16913.516983	-16915.0397	-16914.36894
V2META13277-42-Calc_Hmm10-BMGE05	tr3	-7789.760453	-7789.546847	-7787.780796
V2META13281-42-Calc_Hmm10-BMGE05	tr1	-15176.424051	-15178.352321	-15180.462762
V2META13282-42-Calc_Hmm10-BMGE05	tr1	-6077.433532	-6079.496246	-6078.78421
V2META13283-42-Calc_Hmm10-BMGE05	tr1	-9009.495951	-9011.673066	-9010.684664
V2META13285-42-Calc_Hmm10-BMGE05	tr2	-10812.071876	-10810.789513	-10812.00186
V2META13286-42-Calc_Hmm10-BMGE05	tr2	-15308.677373	-15305.454321	-15308.917118
V2META13290-42-Calc_Hmm10-BMGE05	tr1	-11282.764272	-11283.128694	-11282.995259
V2META13292-42-Calc_Hmm10-BMGE05	tr3	-16640.13548	-16639.096779	-16638.3976
V2META13296-42-Calc_Hmm10-BMGE05	tr2	-18048.001112	-18042.130339	-18043.959943
V2META13297-42-Calc_Hmm10-BMGE05	tr2	-13396.965636	-13390.155031	-13397.500898
V2META13299-42-Calc_Hmm10-BMGE05	tr2	-13526.086096	-13524.910917	-13527.375731
V2META13302-42-Calc_Hmm10-BMGE05	tr3	-13008.709788	-13007.922356	-13004.872251
V2META13306-42-Calc_Hmm10-BMGE05	tr2	-7107.230203	-7106.294855	-7107.172549
V2META13312-42-Calc_Hmm10-BMGE05	tr2	-18010.423742	-18006.80003	-18009.643891
V2META13313-42-Calc_Hmm10-BMGE05	tr2	-21400.910069	-21397.549556	-21401.061901
V2META13316-42-Calc_Hmm10-BMGE05	tr2	-6973.253574	-6971.034442	-6973.890572
V2META13325-42-Calc_Hmm10-BMGE05	tr2	-10882.794051	-10879.077624	-10883.377914
V2META13326-42-Calc_Hmm10-BMGE05	tr3	-11814.103413	-11813.16508	-11812.360442
V2META13328-42-Calc_Hmm10-BMGE05	tr2	-7575.873914	-7574.617856	-7576.180686
V2META13329-42-Calc_Hmm10-BMGE05	tr2	-19829.429536	-19826.398522	-19827.66269
V2META13333-42-Calc_Hmm10-BMGE05	tr2	-9385.747635	-9381.077084	-9385.88716
V2META13335-42-Calc_Hmm10-BMGE05	tr2	-12977.479653	-12969.758393	-12977.201765
V2META13336-42-Calc_Hmm10-BMGE05	tr1	-28735.894434	-28736.250633	-28741.388133
V2META13341-42-Calc_Hmm10-BMGE05	tr2	-6173.716528	-6171.100299	-6172.397791
V2META13343-42-Calc_Hmm10-BMGE05	tr3	-5594.748755	-5593.967195	-5593.957693
V2META13345-42-Calc_Hmm10-BMGE05	tr2	-8320.773904	-8320.116052	-8322.257136
V2META13349-42-Calc_Hmm10-BMGE05	tr2	-6728.759913	-6728.105055	-6729.672237
V2META13354-42-Calc_Hmm10-BMGE05	tr2	-14344.729779	-14337.797913	-14344.962922
V2META13355-42-Calc_Hmm10-BMGE05	tr2	-16193.582735	-16174.910671	-16192.488034
V2META13358-42-Calc_Hmm10-BMGE05	tr2	-6699.988513	-6698.783876	-6702.750045
V2META13360-42-Calc_Hmm10-BMGE05	tr2	-3917.700556	-3913.892375	-3917.578402
V2META13364-42-Calc_Hmm10-BMGE05	tr3	-13548.122695	-13550.506974	-13547.620115
V2META13365-42-Calc_Hmm10-BMGE05	tr2	-10081.223835	-10080.740629	-10081.905889
V2META13368-42-Calc_Hmm10-BMGE05	tr2	-14071.331555	-14065.357703	-14071.925097
V2META13371-42-Calc_Hmm10-BMGE05	tr1	-8732.625105	-8734.4989	-8735.303634
V2META13376-42-Calc_Hmm10-BMGE05	tr1	-24074.267367	-24075.005086	-24074.322189
V2META13377-42-Calc_Hmm10-BMGE05	tr2	-19601.366178	-19596.461055	-19601.843458
V2META13379-42-Calc_Hmm10-BMGE05	tr2	-12257.122571	-12248.294574	-12255.363603
V2META13382-42-Calc_Hmm10-BMGE05	tr2	-17310.204802	-17306.504316	-17309.925321
V2META13383-42-Calc_Hmm10-BMGE05	tr2	-7477.178024	-7475.143425	-7477.624666
V2META13384-42-Calc_Hmm10-BMGE05	tr2	-12001.2224	-11980.323942	-12003.698756
V2META13386-42-Calc_Hmm10-BMGE05	tr2	-4065.347801	-4063.331228	-4065.104038
V2META13387-42-Calc_Hmm10-BMGE05	tr2	-18930.075018	-18924.744225	-18928.174672
V2META13391-42-Calc_Hmm10-BMGE05	tr1	-4524.950046	-4525.796548	-4526.265164
V2META13393-42-Calc_Hmm10-BMGE05	tr3	-20238.976463	-20237.782758	-20237.713265
V2META13396-42-Calc_Hmm10-BMGE05	tr2	-6663.017044	-6651.123797	-6661.364997
V2META13397-42-Calc_Hmm10-BMGE05	tr2	-9453.023756	-9451.784872	-9454.122007
V2META13398-42-Calc_Hmm10-BMGE05	tr1	-6232.089366	-6236.351745	-6236.664704
V2META13401-42-Calc_Hmm10-BMGE05	tr2	-5723.657313	-5720.468304	-5722.634995
V2META13402-42-Calc_Hmm10-BMGE05	tr2	-4468.90145	-4468.436354	-4468.462977
V2META13404-42-Calc_Hmm10-BMGE05	tr2	-3442.351724	-3440.540727	-3442.334468
V2META13411-42-Calc_Hmm10-BMGE05	tr2	-6731.078726	-6727.647894	-6731.290905
V2META13415-42-Calc_Hmm10-BMGE05	tr2	-5635.47885	-5633.848662	-5635.212752
V2META13416-42-Calc_Hmm10-BMGE05	tr3	-10299.511727	-10297.987419	-10296.737372
V2META13417-42-Calc_Hmm10-BMGE05	tr1	-10205.633624	-10209.063963	-10208.050917
V2META13420-42-Calc_Hmm10-BMGE05	tr1	-11913.666307	-11917.415106	-11914.701338
V2META13422-42-Calc_Hmm10-BMGE05	tr1	-5836.066721	-5837.332628	-5838.605426
V2META13423-42-Calc_Hmm10-BMGE05	tr2	-8793.71015	-8789.21531900001	-8793.522904
V2META13428-42-Calc_Hmm10-BMGE05	tr3	-7368.237632	-7369.059551	-7368.106345
V2META13429-42-Calc_Hmm10-BMGE05	tr2	-11083.431698	-11080.05657	-11083.835174
V2META13432-42-Calc_Hmm10-BMGE05	tr2	-12749.029737	-12748.72989	-12753.488399
V2META13438-42-Calc_Hmm10-BMGE05	tr2	-25530.120413	-25520.163752	-25532.630838
V2META13439-42-Calc_Hmm10-BMGE05	tr3	-10405.359047	-10404.384765	-10403.617633
V2META13441-42-Calc_Hmm10-BMGE05	tr2	-16964.097201	-16961.937738	-16966.774344
V2META13442-42-Calc_Hmm10-BMGE05	tr2	-10776.383559	-10768.600236	-10775.008131
V2META13445-42-Calc_Hmm10-BMGE05	tr2	-8626.644654	-8624.092692	-8626.856532
V2META13448-42-Calc_Hmm10-BMGE05	tr1	-5776.070674	-5778.35029	-5779.008354
V2META13450-42-Calc_Hmm10-BMGE05	tr2	-17948.191537	-17943.97881	-17944.830115
V2META13451-42-Calc_Hmm10-BMGE05	tr2	-8038.791644	-8037.500373	-8037.853042
V2META13453-42-Calc_Hmm10-BMGE05	tr2	-4606.920459	-4603.508375	-4606.845648
V2META13455-42-Calc_Hmm10-BMGE05	tr2	-16471.665337	-16470.827479	-16470.95278
V2META13457-42-Calc_Hmm10-BMGE05	tr2	-7554.133375	-7544.17389099999	-7553.962077
V2META13462-42-Calc_Hmm10-BMGE05	tr1	-7586.542727	-7586.898485	-7586.99930600001
V2META13466-42-Calc_Hmm10-BMGE05	tr1	-9800.667116	-9806.578794	-9802.032409
V2META13469-42-Calc_Hmm10-BMGE05	tr1	-6692.618023	-6695.532052	-6696.026253
V2META13470-42-Calc_Hmm10-BMGE05	tr3	-6710.782746	-6710.381167	-6709.787537
