gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META14182-42-Calc_Hmm10-BMGE05	tr2	-8117.074334	-8109.075093	-8117.635705
V2META14183-42-Calc_Hmm10-BMGE05	tr1	-12832.672903	-12834.623401	-12833.521698
V2META14185-42-Calc_Hmm10-BMGE05	tr3	-12630.116551	-12632.495799	-12628.156953
V2META14188-42-Calc_Hmm10-BMGE05	tr2	-8366.29418	-8364.31714	-8366.496026
V2META14190-42-Calc_Hmm10-BMGE05	tr2	-4404.360719	-4402.995318	-4404.775637
V2META14191-42-Calc_Hmm10-BMGE05	tr2	-6392.282524	-6392.006189	-6392.729856
V2META14192-42-Calc_Hmm10-BMGE05	tr1	-8857.824471	-8859.146665	-8859.261125
V2META14193-42-Calc_Hmm10-BMGE05	tr1	-6919.769997	-6920.072453	-6920.000439
V2META14194-42-Calc_Hmm10-BMGE05	tr3	-14138.284809	-14139.290077	-14133.917187
V2META14195-42-Calc_Hmm10-BMGE05	tr1	-9867.43326200001	-9870.029	-9871.685838
V2META14197-42-Calc_Hmm10-BMGE05	tr2	-6960.124385	-6957.9876	-6961.53712
V2META14198-42-Calc_Hmm10-BMGE05	tr2	-5133.815839	-5132.130188	-5132.838535
V2META14200-42-Calc_Hmm10-BMGE05	tr2	-6972.042493	-6966.233936	-6971.186831
V2META14202-42-Calc_Hmm10-BMGE05	tr3	-11018.110547	-11018.724862	-11017.965233
V2META14203-42-Calc_Hmm10-BMGE05	tr2	-14896.111057	-14893.105988	-14896.382308
V2META14204-42-Calc_Hmm10-BMGE05	tr3	-5499.780921	-5500.418908	-5498.328753
V2META14206-42-Calc_Hmm10-BMGE05	tr1	-6107.397653	-6108.128866	-6107.586022
V2META14208-42-Calc_Hmm10-BMGE05	tr2	-7950.792458	-7949.098566	-7951.886017
V2META14210-42-Calc_Hmm10-BMGE05	tr2	-12663.144974	-12655.946698	-12662.622026
V2META14213-42-Calc_Hmm10-BMGE05	tr3	-4552.262215	-4552.052013	-4550.832712
V2META14215-42-Calc_Hmm10-BMGE05	tr2	-12960.15045	-12957.239776	-12958.774879
V2META14216-42-Calc_Hmm10-BMGE05	tr2	-17806.55631	-17800.496799	-17805.743006
V2META14217-42-Calc_Hmm10-BMGE05	tr2	-12074.004727	-12072.588095	-12074.244993
V2META14219-42-Calc_Hmm10-BMGE05	tr2	-6267.922456	-6265.648855	-6267.158852
V2META14221-42-Calc_Hmm10-BMGE05	tr3	-5638.451959	-5637.883618	-5636.887895
V2META14223-42-Calc_Hmm10-BMGE05	tr2	-6307.417705	-6305.321722	-6309.40926
V2META14227-42-Calc_Hmm10-BMGE05	tr2	-12526.755707	-12525.314035	-12527.553679
V2META14228-42-Calc_Hmm10-BMGE05	tr2	-16686.169142	-16685.621731	-16687.041504
V2META14233-42-Calc_Hmm10-BMGE05	tr3	-16383.293444	-16381.31079	-16380.837199
V2META14241-42-Calc_Hmm10-BMGE05	tr3	-9234.990239	-9237.629175	-9234.057925
V2META14263-42-Calc_Hmm10-BMGE05	tr2	-14480.695699	-14480.062557	-14480.28092
V2META14265-42-Calc_Hmm10-BMGE05	tr2	-9562.760149	-9561.424052	-9564.638216
V2META14267-42-Calc_Hmm10-BMGE05	tr2	-10388.623893	-10385.323851	-10388.554286
V2META14268-1-42-Calc_Hmm10-BMGE05	tr1	-8284.571218	-8288.862358	-8286.4753
V2META14281-42-Calc_Hmm10-BMGE05	tr2	-8250.686769	-8249.408106	-8250.146498
V2META14298-42-Calc_Hmm10-BMGE05	tr3	-9965.642715	-9964.500516	-9963.816517
V2META14299-42-Calc_Hmm10-BMGE05	tr2	-6603.343659	-6601.25627099999	-6602.514213
V2META14318-42-Calc_Hmm10-BMGE05	tr2	-4801.423498	-4799.982919	-4801.382615
V2META14324-42-Calc_Hmm10-BMGE05	tr2	-15320.652691	-15319.148609	-15321.118084
V2META14328-42-Calc_Hmm10-BMGE05	tr2	-8699.02135700001	-8694.787585	-8696.618679
V2META14329-42-Calc_Hmm10-BMGE05	tr2	-6372.77542100001	-6369.853577	-6372.798788
V2META14331-42-Calc_Hmm10-BMGE05	tr2	-8514.87854	-8509.935032	-8512.758111
V2META14332-42-Calc_Hmm10-BMGE05	tr2	-9058.99453	-9058.046366	-9060.236448
V2META14338-42-Calc_Hmm10-BMGE05	tr2	-5300.93562	-5299.82538	-5300.518357
V2META14346-42-Calc_Hmm10-BMGE05	tr1	-13598.800222	-13600.987301	-13601.247729
V2META14348-42-Calc_Hmm10-BMGE05	tr1	-7204.52582	-7205.005569	-7206.645898
V2META14349-42-Calc_Hmm10-BMGE05	tr3	-7139.432945	-7140.927724	-7137.664807
V2META14350-42-Calc_Hmm10-BMGE05	tr2	-5569.17065	-5568.681504	-5569.430478
V2META14352-42-Calc_Hmm10-BMGE05	tr3	-5906.784413	-5906.899098	-5905.307423
V2META14354-42-Calc_Hmm10-BMGE05	tr1	-16619.358025	-16623.445653	-16621.255171
V2META14357-42-Calc_Hmm10-BMGE05	tr2	-7896.115762	-7892.909821	-7896.865945
V2META14360-42-Calc_Hmm10-BMGE05	tr3	-6014.024507	-6011.677315	-6010.244949
V2META14364-42-Calc_Hmm10-BMGE05	tr3	-5659.849776	-5660.419419	-5659.659984
V2META14365-42-Calc_Hmm10-BMGE05	tr1	-5087.000931	-5087.909267	-5087.284697
V2META14368-42-Calc_Hmm10-BMGE05	tr1	-2677.747981	-2680.010109	-2679.990816
V2META14369-42-Calc_Hmm10-BMGE05	tr2	-6919.252316	-6916.524057	-6918.039565
V2META14371-42-Calc_Hmm10-BMGE05	tr2	-8305.770843	-8300.973877	-8305.761526
V2META14374-42-Calc_Hmm10-BMGE05	tr2	-5731.208285	-5729.303302	-5731.597783
V2META14375-42-Calc_Hmm10-BMGE05	tr1	-8563.038755	-8565.763707	-8563.213211
V2META14378-42-Calc_Hmm10-BMGE05	tr3	-5740.889559	-5740.167043	-5737.684826
V2META14380-42-Calc_Hmm10-BMGE05	tr1	-6417.513273	-6417.751213	-6417.627863
V2META14394-42-Calc_Hmm10-BMGE05	tr2	-4289.955005	-4289.623228	-4293.837698
V2META14399-42-Calc_Hmm10-BMGE05	tr1	-5232.589962	-5234.797214	-5234.025494
V2META14403-42-Calc_Hmm10-BMGE05	tr3	-6879.88763	-6879.827272	-6878.937398
V2META14406-42-Calc_Hmm10-BMGE05	tr2	-17159.88297	-17154.777086	-17160.970668
V2META14408-42-Calc_Hmm10-BMGE05	tr3	-12579.794099	-12579.586507	-12577.866624
V2META14412-42-Calc_Hmm10-BMGE05	tr2	-6870.62739	-6869.647582	-6870.660071
V2META14413-42-Calc_Hmm10-BMGE05	tr2	-10251.348019	-10244.86626	-10251.02855
V2META14414-42-Calc_Hmm10-BMGE05	tr2	-7362.690921	-7358.290423	-7363.176523
V2META14417-42-Calc_Hmm10-BMGE05	tr2	-4161.36168	-4159.9903	-4160.718992
V2META14419-42-Calc_Hmm10-BMGE05	tr3	-9387.04719	-9387.202785	-9385.544697
V2META14420-42-Calc_Hmm10-BMGE05	tr2	-10295.099682	-10289.113235	-10291.943761
V2META14421-42-Calc_Hmm10-BMGE05	tr1	-4402.138767	-4403.608719	-4403.075124
V2META14423-42-Calc_Hmm10-BMGE05	tr1	-7869.434449	-7870.167793	-7870.311134
V2META14430-42-Calc_Hmm10-BMGE05	tr3	-4931.844788	-4931.494862	-4929.956465
V2META14436-42-Calc_Hmm10-BMGE05	tr1	-8621.499221	-8622.567201	-8621.987106
V2META14437-42-Calc_Hmm10-BMGE05	tr2	-7900.986431	-7899.837558	-7901.714703
V2META14440-42-Calc_Hmm10-BMGE05	tr1	-6021.247719	-6025.732472	-6026.560724
V2META14445-42-Calc_Hmm10-BMGE05	tr1	-5390.944037	-5392.895823	-5393.129494
V2META14446-42-Calc_Hmm10-BMGE05	tr1	-4939.449229	-4940.204856	-4939.665353
V2META14448-42-Calc_Hmm10-BMGE05	tr1	-9365.935507	-9367.793448	-9368.27154699999
V2META14450-42-Calc_Hmm10-BMGE05	tr2	-6891.182759	-6887.211821	-6892.252884
V2META14451-42-Calc_Hmm10-BMGE05	tr3	-5388.706134	-5388.78039	-5385.182374
V2META14453-42-Calc_Hmm10-BMGE05	tr2	-16801.427351	-16794.546974	-16798.17763
V2META14457-42-Calc_Hmm10-BMGE05	tr1	-6281.590388	-6281.929743	-6281.727315
V2META14460-42-Calc_Hmm10-BMGE05	tr1	-4925.373788	-4926.233258	-4925.686495
V2META14464-42-Calc_Hmm10-BMGE05	tr3	-11979.580062	-11980.971919	-11975.194492
V2META14466-42-Calc_Hmm10-BMGE05	tr1	-9091.358314	-9092.535725	-9091.56135299999
V2META14471-42-Calc_Hmm10-BMGE05	tr1	-12727.937046	-12729.58798	-12732.253201
V2META14473-42-Calc_Hmm10-BMGE05	tr2	-5841.214608	-5840.239426	-5840.928673
V2META14479-42-Calc_Hmm10-BMGE05	tr1	-11722.775072	-11723.572057	-11722.916769
V2META14480-42-Calc_Hmm10-BMGE05	tr2	-9298.579025	-9297.320825	-9297.83972599999
V2META14482-42-Calc_Hmm10-BMGE05	tr3	-6554.664095	-6554.929152	-6554.111114
V2META14485-42-Calc_Hmm10-BMGE05	tr3	-17687.916057	-17688.331135	-17683.975439
V2META14489-42-Calc_Hmm10-BMGE05	tr3	-9943.851705	-9941.971709	-9941.28327400001
V2META14490-42-Calc_Hmm10-BMGE05	tr2	-3974.916166	-3974.803075	-3975.132047
V2META14492-42-Calc_Hmm10-BMGE05	tr1	-7463.70539	-7465.473372	-7464.581014
V2META14497-42-Calc_Hmm10-BMGE05	tr2	-5493.409462	-5490.979106	-5492.917762
V2META14498-42-Calc_Hmm10-BMGE05	tr2	-10037.111657	-10034.85356	-10038.099225
V2META14499-42-Calc_Hmm10-BMGE05	tr2	-3335.775679	-3333.842326	-3335.749291
V2META14501-42-Calc_Hmm10-BMGE05	tr3	-8332.607518	-8333.894264	-8332.07885500001
V2META14502-42-Calc_Hmm10-BMGE05	tr2	-9517.317188	-9516.313361	-9518.02985099999
V2META14503-42-Calc_Hmm10-BMGE05	tr2	-7825.082494	-7822.795957	-7824.368341
V2META14504-42-Calc_Hmm10-BMGE05	tr1	-10214.72013	-10218.785675	-10218.979444
V2META14506-42-Calc_Hmm10-BMGE05	tr2	-5094.514827	-5092.286008	-5093.047852
V2META14507-42-Calc_Hmm10-BMGE05	tr1	-9834.408611	-9834.650212	-9834.735931
V2META14509-42-Calc_Hmm10-BMGE05	tr1	-7434.524823	-7435.712993	-7434.717997
V2META14510-42-Calc_Hmm10-BMGE05	tr2	-7525.5002	-7521.425548	-7526.747848
V2META14511-42-Calc_Hmm10-BMGE05	tr2	-4936.985914	-4936.395255	-4937.265494
V2META14512-42-Calc_Hmm10-BMGE05	tr3	-7821.123301	-7822.592463	-7818.557563
V2META14513-42-Calc_Hmm10-BMGE05	tr2	-5387.885069	-5386.86116	-5387.946342
V2META14523-42-Calc_Hmm10-BMGE05	tr2	-14832.598145	-14828.901008	-14830.959305
V2META14524-42-Calc_Hmm10-BMGE05	tr3	-11345.670104	-11344.515273	-11341.765245
V2META14527-42-Calc_Hmm10-BMGE05	tr1	-6334.120779	-6334.222526	-6335.337101
V2META14530-42-Calc_Hmm10-BMGE05	tr2	-8256.295264	-8254.369722	-8254.386709
V2META14531-42-Calc_Hmm10-BMGE05	tr3	-7321.768711	-7319.886452	-7319.511085
V2META14532-42-Calc_Hmm10-BMGE05	tr2	-6064.714939	-6063.752509	-6063.935067
V2META14533-42-Calc_Hmm10-BMGE05	tr1	-9461.023888	-9463.72612899999	-9461.800757
V2META14534-42-Calc_Hmm10-BMGE05	tr1	-8500.723935	-8506.306082	-8503.281801
V2META14537-42-Calc_Hmm10-BMGE05	tr2	-3827.548684	-3825.54185	-3827.158009
V2META14538-42-Calc_Hmm10-BMGE05	tr3	-8058.006084	-8058.312545	-8057.905019
V2META14543-42-Calc_Hmm10-BMGE05	tr1	-8145.881063	-8148.389649	-8147.615306
V2META14544-42-Calc_Hmm10-BMGE05	tr3	-9418.434409	-9419.29608	-9417.081312
V2META14546-42-Calc_Hmm10-BMGE05	tr3	-7725.456417	-7724.585994	-7724.501185
V2META14547-42-Calc_Hmm10-BMGE05	tr1	-14567.202008	-14571.175481	-14569.662353
V2META14549-42-Calc_Hmm10-BMGE05	tr3	-6054.571186	-6054.317981	-6054.237863
V2META14550-42-Calc_Hmm10-BMGE05	tr1	-5369.424563	-5371.107902	-5371.534188
V2META14554-42-Calc_Hmm10-BMGE05	tr2	-8171.967206	-8165.503832	-8172.720264
V2META14555-42-Calc_Hmm10-BMGE05	tr2	-10880.294356	-10877.797693	-10884.105799
V2META14559-42-Calc_Hmm10-BMGE05	tr2	-10443.607089	-10442.269105	-10445.301925
V2META14560-42-Calc_Hmm10-BMGE05	tr3	-15559.815301	-15560.100635	-15557.748038
V2META14562-42-Calc_Hmm10-BMGE05	tr1	-11448.061093	-11451.247174	-11450.17007
V2META14565-42-Calc_Hmm10-BMGE05	tr2	-6672.373261	-6667.163289	-6671.643604
V2META14568-42-Calc_Hmm10-BMGE05	tr3	-5225.252711	-5226.024576	-5223.118348
V2META14570-42-Calc_Hmm10-BMGE05	tr1	-9571.868453	-9572.235545	-9573.56022300001
V2META14571-42-Calc_Hmm10-BMGE05	tr2	-7326.859984	-7324.113714	-7327.108901
V2META14574-42-Calc_Hmm10-BMGE05	tr1	-4014.428046	-4016.783093	-4016.330461
V2META14578-42-Calc_Hmm10-BMGE05	tr2	-10351.166479	-10342.365219	-10352.276269
V2META14579-42-Calc_Hmm10-BMGE05	tr1	-9039.328026	-9046.44226200001	-9043.201041
V2META14581-42-Calc_Hmm10-BMGE05	tr3	-6990.03474	-6989.536307	-6987.330198
V2META14582-42-Calc_Hmm10-BMGE05	tr2	-5210.898856	-5206.47951	-5210.729994
V2META14583-42-Calc_Hmm10-BMGE05	tr3	-5207.661255	-5208.185698	-5206.761686
V2META14584-42-Calc_Hmm10-BMGE05	tr2	-5220.340478	-5219.928505	-5220.939682
V2META14585-42-Calc_Hmm10-BMGE05	tr3	-5434.103549	-5433.179625	-5432.633122
V2META14586-42-Calc_Hmm10-BMGE05	tr3	-15603.877736	-15604.547316	-15603.150422
V2META14587-42-Calc_Hmm10-BMGE05	tr2	-5718.613549	-5718.214439	-5718.500561
V2META14589-42-Calc_Hmm10-BMGE05	tr2	-13666.842066	-13659.072834	-13664.097579
V2META14590-42-Calc_Hmm10-BMGE05	tr1	-10237.380146	-10237.984672	-10237.975975
V2META14592-42-Calc_Hmm10-BMGE05	tr2	-6630.869432	-6628.708684	-6631.64867
V2META14594-42-Calc_Hmm10-BMGE05	tr2	-8898.537604	-8896.07808299999	-8896.971744
V2META14596-42-Calc_Hmm10-BMGE05	tr2	-9978.094852	-9972.816953	-9976.82636
V2META14599-42-Calc_Hmm10-BMGE05	tr2	-6503.966246	-6500.303061	-6504.867445
V2META14600-42-Calc_Hmm10-BMGE05	tr1	-3895.177561	-3902.61043	-3897.314985
V2META14601-42-Calc_Hmm10-BMGE05	tr2	-21786.530963	-21763.621371	-21784.870408
V2META14602-42-Calc_Hmm10-BMGE05	tr2	-8313.80753	-8312.417944	-8314.723443
V2META14604-42-Calc_Hmm10-BMGE05	tr3	-5928.302782	-5930.778672	-5927.147248
V2META14605-42-Calc_Hmm10-BMGE05	tr2	-8026.242429	-8021.589848	-8026.60483
V2META14606-42-Calc_Hmm10-BMGE05	tr1	-5877.578343	-5879.955851	-5877.924375
V2META14608-42-Calc_Hmm10-BMGE05	tr2	-7183.909879	-7182.28083	-7183.724431
V2META14609-42-Calc_Hmm10-BMGE05	tr1	-11219.443046	-11220.233363	-11220.166169
V2META14610-42-Calc_Hmm10-BMGE05	tr3	-5682.455746	-5680.920568	-5679.186841
V2META14611-42-Calc_Hmm10-BMGE05	tr3	-12247.260832	-12246.228178	-12243.794501
V2META14612-42-Calc_Hmm10-BMGE05	tr2	-11090.830019	-11089.23805	-11090.524865
V2META14614-42-Calc_Hmm10-BMGE05	tr2	-11088.761451	-11087.723948	-11088.563672
V2META14615-42-Calc_Hmm10-BMGE05	tr2	-4943.834421	-4934.668412	-4944.003871
V2META14616-42-Calc_Hmm10-BMGE05	tr1	-6144.122083	-6146.907139	-6144.541091
V2META14617-42-Calc_Hmm10-BMGE05	tr3	-5504.485887	-5506.544206	-5503.823531
V2META14619-42-Calc_Hmm10-BMGE05	tr2	-10271.998906	-10268.303448	-10271.703264
V2META14620-42-Calc_Hmm10-BMGE05	tr2	-18206.593915	-18202.581147	-18205.210896
V2META14628-42-Calc_Hmm10-BMGE05	tr2	-12944.550402	-12940.792941	-12946.809687
V2META14647-42-Calc_Hmm10-BMGE05	tr3	-18395.332511	-18393.660337	-18388.886968
V2META14648-42-Calc_Hmm10-BMGE05	tr2	-20276.151451	-20273.927744	-20277.325383
V2META14666-42-Calc_Hmm10-BMGE05	tr3	-16948.32298	-16947.462006	-16947.328512
V2META14668-42-Calc_Hmm10-BMGE05	tr1	-9818.59532599999	-9821.574032	-9820.39364400001
V2META14671-42-Calc_Hmm10-BMGE05	tr2	-15835.777711	-15832.808864	-15834.89471
V2META14672-42-Calc_Hmm10-BMGE05	tr3	-22407.199996	-22407.503189	-22405.708074
V2META14673-42-Calc_Hmm10-BMGE05	tr2	-9364.67525599999	-9363.518097	-9366.506119
V2META14675-42-Calc_Hmm10-BMGE05	tr2	-13623.768054	-13611.647285	-13626.097493
V2META14680-42-Calc_Hmm10-BMGE05	tr2	-3648.599708	-3646.428855	-3648.774737
V2META14698-42-Calc_Hmm10-BMGE05	tr2	-9223.387483	-9216.489852	-9224.017286
V2META14701-42-Calc_Hmm10-BMGE05	tr2	-14027.023289	-14021.223171	-14030.234806
V2META14718-42-Calc_Hmm10-BMGE05	tr2	-7050.981927	-7050.101233	-7052.063191
V2META14719-42-Calc_Hmm10-BMGE05	tr2	-18729.592873	-18729.134271	-18732.134529
V2META14720-42-Calc_Hmm10-BMGE05	tr2	-13882.018907	-13881.440593	-13882.959626
V2META14725-42-Calc_Hmm10-BMGE05	tr2	-12464.255432	-12460.756012	-12463.467458
V2META14735-42-Calc_Hmm10-BMGE05	tr2	-5037.653358	-5036.940959	-5037.481056
V2META14736-42-Calc_Hmm10-BMGE05	tr2	-13351.655049	-13344.752344	-13351.335715
V2META14746-42-Calc_Hmm10-BMGE05	tr3	-5216.265708	-5215.671178	-5214.769756
V2META14755-42-Calc_Hmm10-BMGE05	tr3	-8120.098876	-8121.317065	-8119.641597
V2META14756-42-Calc_Hmm10-BMGE05	tr2	-6603.916091	-6601.46695	-6604.360539
V2META14757-42-Calc_Hmm10-BMGE05	tr2	-14010.914133	-14007.819776	-14010.665565
V2META14759-42-Calc_Hmm10-BMGE05	tr2	-10853.779506	-10851.308415	-10853.948433
V2META14760-42-Calc_Hmm10-BMGE05	tr1	-6713.617557	-6714.401481	-6714.126452
V2META14766-42-Calc_Hmm10-BMGE05	tr2	-5601.115009	-5598.660112	-5600.066624
V2META14767-42-Calc_Hmm10-BMGE05	tr2	-7811.347805	-7805.725541	-7811.073762
V2META14768-42-Calc_Hmm10-BMGE05	tr2	-4750.681959	-4749.989743	-4750.912129
V2META14775-42-Calc_Hmm10-BMGE05	tr2	-4375.869533	-4370.127472	-4376.946367
V2META14776-42-Calc_Hmm10-BMGE05	tr3	-6744.086919	-6742.700703	-6742.542756
V2META14779-42-Calc_Hmm10-BMGE05	tr2	-5996.091352	-5994.972709	-5995.720826
V2META14784-42-Calc_Hmm10-BMGE05	tr2	-8719.126123	-8717.13101899999	-8717.579459
V2META14788-42-Calc_Hmm10-BMGE05	tr1	-4609.623392	-4615.645333	-4613.703239
V2META14789-42-Calc_Hmm10-BMGE05	tr2	-7257.98618	-7256.414249	-7258.168836
V2META14791-42-Calc_Hmm10-BMGE05	tr3	-5788.212344	-5790.210369	-5782.578337
V2META14800-42-Calc_Hmm10-BMGE05	tr2	-9405.30133500001	-9401.001445	-9405.686228
V2META14801-42-Calc_Hmm10-BMGE05	tr3	-35575.067267	-35571.72227	-35570.91221
V2META14803-42-Calc_Hmm10-BMGE05	tr1	-21794.663656	-21797.318541	-21797.197517
V2META14805-42-Calc_Hmm10-BMGE05	tr2	-12138.093966	-12130.134619	-12137.549145
V2META14806-42-Calc_Hmm10-BMGE05	tr3	-8980.149906	-8980.336425	-8977.257262
V2META14807-42-Calc_Hmm10-BMGE05	tr1	-10066.311946	-10066.61769	-10069.17175
V2META14808-42-Calc_Hmm10-BMGE05	tr2	-8372.779136	-8370.811031	-8375.99818
V2META14810-42-Calc_Hmm10-BMGE05	tr2	-13949.46407	-13945.707115	-13949.286416
V2META14818-42-Calc_Hmm10-BMGE05	tr2	-11833.024427	-11823.381174	-11833.124031
V2META14820-42-Calc_Hmm10-BMGE05	tr1	-18374.694322	-18378.390033	-18376.295317
V2META14821-42-Calc_Hmm10-BMGE05	tr3	-6968.902983	-6968.868407	-6968.867626
V2META14828-42-Calc_Hmm10-BMGE05	tr2	-11853.928834	-11850.610942	-11853.936716
V2META14830-42-Calc_Hmm10-BMGE05	tr2	-4358.598221	-4358.076712	-4358.137378
V2META14831-42-Calc_Hmm10-BMGE05	tr2	-6617.263791	-6615.210404	-6618.661278
V2META14832-42-Calc_Hmm10-BMGE05	tr3	-9113.167884	-9113.288587	-9111.396116
V2META14834-42-Calc_Hmm10-BMGE05	tr1	-14759.253394	-14760.506839	-14759.669736
V2META14838-42-Calc_Hmm10-BMGE05	tr1	-4578.94304	-4579.992261	-4579.219104
V2META14840-42-Calc_Hmm10-BMGE05	tr2	-8143.521193	-8140.338337	-8142.797127
V2META14841-42-Calc_Hmm10-BMGE05	tr2	-9387.371777	-9387.178879	-9387.882912
V2META14844-42-Calc_Hmm10-BMGE05	tr1	-6496.087025	-6497.334728	-6496.614179
V2META14845-42-Calc_Hmm10-BMGE05	tr1	-5834.785267	-5837.218045	-5837.138609
V2META14853-42-Calc_Hmm10-BMGE05	tr2	-9283.217834	-9276.578621	-9283.21651
V2META14859-42-Calc_Hmm10-BMGE05	tr2	-14145.898202	-14145.164605	-14147.499298
V2META14863-42-Calc_Hmm10-BMGE05	tr1	-6010.268071	-6012.043253	-6013.096749
V2META14866-2-42-Calc_Hmm10-BMGE05	tr3	-12775.42133	-12776.798339	-12775.377769
V2META14867-42-Calc_Hmm10-BMGE05	tr3	-5878.466866	-5878.046438	-5877.704657
V2META14870-42-Calc_Hmm10-BMGE05	tr1	-5722.997609	-5726.143669	-5724.185111
V2META14875-42-Calc_Hmm10-BMGE05	tr2	-10822.527054	-10817.399204	-10823.248369
V2META14876-42-Calc_Hmm10-BMGE05	tr1	-6184.299975	-6185.310743	-6184.966574
V2META14882-42-Calc_Hmm10-BMGE05	tr1	-14584.153552	-14584.503566	-14584.217914
V2META14886-42-Calc_Hmm10-BMGE05	tr2	-7436.201248	-7434.79973199999	-7437.022601
V2META14888-42-Calc_Hmm10-BMGE05	tr1	-6361.899408	-6362.459171	-6363.219728
V2META14889-42-Calc_Hmm10-BMGE05	tr1	-11236.290084	-11236.481503	-11237.594621
V2META14890-42-Calc_Hmm10-BMGE05	tr2	-6268.917284	-6266.687705	-6268.98504
V2META14894-42-Calc_Hmm10-BMGE05	tr2	-19314.481256	-19309.151833	-19315.148505
V2META14895-42-Calc_Hmm10-BMGE05	tr3	-6963.057092	-6963.476862	-6961.50322799999
V2META14897-42-Calc_Hmm10-BMGE05	tr2	-8848.534884	-8840.356036	-8847.88487
V2META14898-42-Calc_Hmm10-BMGE05	tr2	-5987.641747	-5986.6056	-5988.356297
V2META14899-42-Calc_Hmm10-BMGE05	tr2	-14850.301861	-14843.357957	-14849.58619
V2META14900-42-Calc_Hmm10-BMGE05	tr1	-4008.559348	-4009.641042	-4009.061079
V2META14903-42-Calc_Hmm10-BMGE05	tr3	-8631.727604	-8633.439246	-8629.647664
V2META14909-42-Calc_Hmm10-BMGE05	tr1	-6154.541062	-6154.863957	-6154.63782
V2META14912-42-Calc_Hmm10-BMGE05	tr2	-3924.343434	-3923.070542	-3923.339481
V2META14914-42-Calc_Hmm10-BMGE05	tr2	-7292.778903	-7292.546926	-7293.185772
V2META14915-42-Calc_Hmm10-BMGE05	tr1	-12777.873989	-12778.298266	-12778.829205
V2META14916-42-Calc_Hmm10-BMGE05	tr1	-6502.368496	-6504.873273	-6504.899867
V2META14917-42-Calc_Hmm10-BMGE05	tr1	-13833.548152	-13837.84039	-13833.560583
V2META14918-42-Calc_Hmm10-BMGE05	tr2	-8263.375628	-8261.088322	-8262.179078
V2META14919-42-Calc_Hmm10-BMGE05	tr2	-12629.833983	-12626.941597	-12629.148403
V2META14921-42-Calc_Hmm10-BMGE05	tr2	-5713.364356	-5709.005748	-5712.10274
V2META14923-42-Calc_Hmm10-BMGE05	tr1	-5488.786692	-5493.433367	-5489.986605
V2META14926-42-Calc_Hmm10-BMGE05	tr2	-6969.547651	-6962.694744	-6969.628197
V2META14928-42-Calc_Hmm10-BMGE05	tr1	-6605.523309	-6607.313919	-6606.280561
V2META14933-42-Calc_Hmm10-BMGE05	tr2	-7734.970012	-7733.869124	-7735.084566
V2META14934-42-Calc_Hmm10-BMGE05	tr1	-5239.100203	-5239.575427	-5239.287036
V2META14936-42-Calc_Hmm10-BMGE05	tr2	-5535.36199	-5532.396793	-5533.201565
V2META14937-42-Calc_Hmm10-BMGE05	tr2	-8633.274784	-8631.869638	-8632.713787
V2META14938-42-Calc_Hmm10-BMGE05	tr3	-9352.57607	-9355.126231	-9351.012651
V2META14939-42-Calc_Hmm10-BMGE05	tr3	-6134.367711	-6134.816872	-6134.123399
V2META14940-42-Calc_Hmm10-BMGE05	tr2	-7064.95506	-7064.158302	-7064.743343
V2META14941-42-Calc_Hmm10-BMGE05	tr2	-10216.439045	-10212.999153	-10216.209386
V2META14945-42-Calc_Hmm10-BMGE05	tr2	-5793.682576	-5792.598383	-5793.735457
V2META14946-42-Calc_Hmm10-BMGE05	tr2	-8099.737362	-8098.008956	-8099.569035
V2META14948-42-Calc_Hmm10-BMGE05	tr2	-6259.608697	-6257.558427	-6260.21979500001
V2META14949-42-Calc_Hmm10-BMGE05	tr2	-7244.199523	-7244.124008	-7245.094588
V2META14952-42-Calc_Hmm10-BMGE05	tr1	-5679.586328	-5682.670434	-5683.201934
V2META14953-42-Calc_Hmm10-BMGE05	tr2	-5595.91509	-5593.213737	-5595.971966
V2META14955-42-Calc_Hmm10-BMGE05	tr3	-8055.752344	-8055.298934	-8054.806012
V2META14956-42-Calc_Hmm10-BMGE05	tr2	-8184.785371	-8178.65880799999	-8184.140105
V2META14957-42-Calc_Hmm10-BMGE05	tr1	-9937.944712	-9939.689005	-9939.800065
V2META14962-42-Calc_Hmm10-BMGE05	tr1	-3518.413303	-3519.540085	-3518.552953
V2META14964-42-Calc_Hmm10-BMGE05	tr3	-7968.43039	-7970.630966	-7966.981625
V2META14971-42-Calc_Hmm10-BMGE05	tr2	-19561.105771	-19559.386543	-19568.003267
V2META14972-42-Calc_Hmm10-BMGE05	tr1	-5548.149995	-5551.324269	-5549.883275
V2META14974-42-Calc_Hmm10-BMGE05	tr2	-8270.51424	-8264.906622	-8274.533836
V2META14975-42-Calc_Hmm10-BMGE05	tr1	-6117.89351	-6118.849713	-6119.655219
V2META14976-42-Calc_Hmm10-BMGE05	tr2	-5207.822096	-5206.074494	-5208.192299
V2META14978-42-Calc_Hmm10-BMGE05	tr2	-6245.757589	-6244.360192	-6244.422648
V2META14979-42-Calc_Hmm10-BMGE05	tr2	-5360.988294	-5356.664434	-5360.695583
V2META14982-42-Calc_Hmm10-BMGE05	tr2	-5886.308085	-5883.471028	-5885.496483
